"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50"
"X15" -6.11097777902278 91.7075118324178 -2.21287841641783 -14.3563448625499 -0.409757834404576 46.2568960319865 -56.4588267664538 -4.45435066335014 -8.82907644228822 -26.4639475201872 -25.3640214971347 23.6761542095718 -13.7636902082583 -25.1387082996816 -36.9383094601165 11.2380807207577 -12.1538549480794 5.63205705638133 12.0585518290237 -5.69232357577236 8.69349407464091 -5.4056033989658 1.90061505206628 1.96015542080645 -3.56713865231872 -5.52701177051833 -2.88671006870509 -3.48256356269218 4.11542594008908 9.41763081973347 -7.08259692224324 4.72637753801281 -13.8784256990482 16.1299829747401 -0.950065111789023 -6.04503937272221 -2.49021466493962 -11.366361914719 10.9836555339704 12.790108639107 6.71318677551712 -7.31969766478856 4.82623240514353 0.704893713488951 -3.43950351689723 -3.30293617592668 7.82602255016579 12.2003916965564 2.52560763158785 -4.98966357082932
"X60" -11.6428744135316 -5.73415889825643 -60.0144476306982 11.2759206191436 -28.107190981774 -2.10886547830991 63.0567616903752 -25.4697497555722 -60.1352022788572 8.20496650243464 -1.48992444140552 -6.73721049327343 -1.61878589013554 5.62732235804288 -60.8735830481538 14.5457409239516 -4.66186115988965 9.14580149357227 2.81985175909895 28.9776042197136 -3.37699201319008 20.0095559582073 -2.11206369476747 3.47576107550741 -7.25582225477787 -0.926966982879664 4.72401999164713 -19.9944187785668 -3.35278944815702 -0.0610766267276133 -5.00101285792409 -5.67504730861939 -11.5155964190777 -8.97050973907904 -15.0452785526831 3.59957068782762 4.01965719241824 -14.3077004228007 10.2021826804843 38.308177782261 -18.2753522761965 14.5729367880932 3.14962417318739 -13.8922058901762 7.99962364709311 24.9396501986441 24.2086221979833 -11.3860530965257 -12.8100735773194 -3.49006131580155
"X61" 18.7018357595311 -1.75267031943019 -24.2026853216277 -7.49205363244178 -48.5414487261515 1.35575893883 -5.03379080537824 -31.0127060818811 17.7687377542417 16.1314292933194 -0.155961147683609 0.957618323778594 -11.6800971300958 30.882401618051 -7.11101080137479 14.2755271194409 -1.27534693277865 1.19875591505067 -8.37699292735324 4.97552175831278 2.00237723832232 9.36722830763954 -1.57082521898643 0.72163199667747 -8.12927488950739 -5.06816247662823 -10.6209029397524 3.93376039330717 0.295176670766994 5.10623927725049 0.296760442593197 0.736088996342584 -1.0464958837411 -0.945767410728184 -3.19594603187809 -6.06187087523904 1.66226320506895 8.20554735178281 -3.13944422294587 6.8658752474046 3.65586836100652 -5.65803960224832 5.76350751459852 2.41035006073065 1.99113890117735 9.52261058444762 9.2303463137184 6.59708118231451 -1.02023136892121 -3.08505561305064
"X62" -0.160328962424294 -20.2810805189856 -39.8923504748475 14.9657704476764 -40.1379211845561 -20.1691055852141 47.2500172454373 -15.7782334931975 12.1051955919841 11.0049364919187 -32.4589042429622 -13.3236146206485 -17.5559978866161 24.9532299532431 -0.319433769613164 -2.57903937386685 -12.5382503619122 16.9382463097064 0.751579612461914 -1.02222481982079 -6.82970606380119 6.33689468454744 5.19398530216061 -2.13705320037457 -3.10402406826346 -0.704983923313284 -1.19118913777366 25.6418647650361 19.0337673054356 5.40781203171918 15.8498235107253 -3.00113164809377 -28.3286097174144 2.71004737829277 -3.74357921174048 -28.4530244393837 13.4894978345081 -13.111090956189 2.87731044590115 11.803081619749 28.2913718719316 -25.3452447258072 -16.825763693708 -1.14133821930558 9.40235036059399 -5.81630984696584 43.2526956453511 12.7117899314929 7.95565763270553 -2.40225599988714
"X64" -5.72325589825851 40.2173364982241 -27.8499489446043 4.91717188005475 -21.1850736345479 7.51481567939113 23.3652756157953 -39.48196954086 -7.18956147013123 4.02462735362906 6.17608514729308 -9.64731824992373 11.1259235709465 29.6748409651787 -31.2214730314824 -0.184036923700124 1.04241238477612 5.68300628079456 6.5579221036355 30.0118740812556 1.15467956395228 45.9678817229639 -12.693909567029 4.85498814059914 43.3265664974522 -3.02124367948534 33.8450421717468 -7.60306189600029 24.8591403444639 -0.928945245288923 -18.6646091006136 -17.1168113700826 0.562832431173835 0.643229245152575 -18.6764323302128 -6.77671830816808 -3.49041803592735 21.2345243844073 -31.9481614124957 -20.9900391783824 41.2340549530627 -13.8030378443377 -2.06332278873911 24.1623056951483 -5.89079648431455 45.2368916776168 -15.7718153053112 6.53560327685851 6.19525991262473 -3.7349199211753
"X65" -29.726578394518 8.64945880860393 -3.16645454402242 -20.2275721679809 27.5721909866496 -3.19624796220943 2.32234253374933 -14.1261247230697 13.3003627113133 9.13356507616145 -16.3868565424789 -11.4529704661736 12.2954805886642 -7.72701895203758 3.76158540815268 -14.1017107022536 -2.77417351348755 12.6452343729731 -9.52286513248547 11.3519568866287 -0.321812925879476 7.45417350507283 -6.98177527460634 -0.824633330914978 4.24075405326487 -8.34373967777171 -1.8572514459236 3.4623995957004 -3.03434490018419 3.63679067888667 -1.19877619455032 5.30664769455334 -1.4717084728586 -9.58107311609554 -13.245336408417 -7.54327091291775 1.22601833854489 -1.90158466964312 9.75077316749431 3.42367575038089 -6.62398910865093 5.3604984584303 7.57082308638024 -3.8969026412145 -6.96009009668115 -5.70369422283806 2.43670959397037 8.89385450335873 2.89890748412085 -1.5974281722936
"X74" 21.6185701182104 4.98187574716217 -40.4965727445459 2.28344280085494 -7.32497717183118 -19.4232946716908 -16.3221841635081 -33.8593609477633 5.55861020331465 37.2817761176299 0.729053283492547 -11.0535852876614 5.04939523249116 1.45986238685451 1.13962420785529 -1.04158897889325 -11.6945790185099 -0.505110324351695 -0.818235351696366 -10.4699595984952 7.45596960176705 -6.84549744183008 -5.98095257643579 -11.2349430198078 -10.1158824947524 -8.91022436772521 -2.72265654234812 -10.3559083441147 -7.73574208376124 1.64574913918587 15.2429124894547 -2.83389814655333 -0.162383695523299 -5.6946198393813 3.15943995529384 -6.06539401091278 16.2895717093801 5.05197201806946 -8.57837739846472 -5.2420673639642 0.263285296574554 -1.45889233630061 17.5622967154979 -15.9096813551139 -8.76182939879167 7.44420852143606 3.22989485822882 0.218218706242614 10.2587877602541 0.427321437844811
"X75" 5.53541354204897 -16.3632731201942 -23.9750665613454 3.04116463056365 -7.51580976895852 3.87618893011513 36.9335234936604 -15.6493072546502 -32.3069630104507 20.3809970007242 -30.9416070902568 -10.8745551873603 10.3805780765652 7.69634478330153 7.10685136328879 27.8598824625354 -30.8131393730705 13.8487768161745 12.2386212021965 -19.18628904295 11.368052911707 -15.2361056259414 2.48863952298003 15.0323116054441 -4.83859114366642 -4.12633822262055 10.2390688511041 -9.34257019754684 6.1140131878094 12.8104708589403 -4.40256245421211 -9.59902954443246 -3.65824005314918 12.0774302470555 -14.8195432529578 0.0646859666674569 8.40519904535843 4.77735876423537 -6.54419591996095 12.2449256188933 -15.2323081841868 6.98035119619841 8.61169567055414 12.1824066304102 -4.87774818984457 5.49754858683107 21.3608014495712 -10.603316566234 9.27137367663337 -1.8641001729736
"X76" 9.04835227161259 4.77767281254772 -28.8860202482888 -4.39441541929992 -5.44585838881816 -7.25231039772528 37.6240752187546 -17.0992166370648 2.72666791188206 14.1190626503855 3.24131477835805 -20.2242430360539 -23.561963266168 0.991536799396567 0.298751756785342 14.6283184637886 -4.10798186211366 2.61222806055108 3.9626884364418 -8.09566811538997 6.48436636848759 -6.08736878684481 -0.0177866901874125 27.0600282388534 13.5571654463875 -9.63356344689637 5.2759694926848 -1.77865130911919 0.22408101796629 14.8546838425402 -15.4099462127979 -16.942030494627 0.627944043207395 -4.35293155507875 -4.79837279192505 -10.4105578657301 16.6518347032195 -0.120477077964555 2.49284586144925 -17.7472550545401 -6.16651954841452 -5.08338301754047 9.86906628226792 -2.57052384924509 -0.073000768439107 7.31518380585287 6.99785968882471 -7.44727650392222 10.9684359082264 -7.28039034581733
"X80" 8.06742518732214 74.3839491292758 -36.7986907941264 13.9754213713985 9.41058751653729 3.33432041963201 -26.2919507171 10.6463845897103 -44.7766493413873 4.94199886985069 -8.36885913671064 20.2641135413514 -28.6369734250192 -9.00010899863656 -7.93152137896993 0.960917692685711 16.8404927856424 11.9056982849417 21.3451016019153 2.3922749880454 15.4707595988656 -18.6792272759284 2.3681087212675 6.87188697114084 4.98144414707873 -8.26679715248156 5.19523294121539 -0.0572674442412093 7.27696262916591 1.15229156916779 -26.1984794872498 -6.92771813420584 13.3009268643425 -7.61523630389167 3.89140765730916 10.7143304016699 -4.48963495220333 -10.4141608531564 0.00966001481363698 4.17592055987543 -13.656835439131 -9.12194673745788 1.0519610143223 -6.99199562132425 4.15955817487094 8.89735685988384 -5.26438344482898 4.87134580362966 -14.7399977701168 12.0130419752711
"X81" 1.5999630487327 6.89065344976502 -20.961367512343 20.2493547740913 8.21216607637241 -7.88683954074054 -7.47839027013059 -24.3804455632849 14.1685019942088 0.460466336679749 0.212415115203134 13.9843415991641 -7.44669426323001 21.4011159187644 3.13338342151164 4.44228210877224 8.40554967743128 5.08253921992936 13.299135340359 -19.4477936716675 13.2386635112398 -12.2887255127158 -0.978036529432276 5.09037025242159 -3.80473591966158 2.09232028528062 -9.50893185283652 12.6325533505869 3.28641326797883 -5.75037288319809 -6.27410481823045 -11.1805318506438 -16.7083242072904 0.658905637801459 7.33105802459533 5.99357434116788 -8.40238005732939 6.66291395240029 -1.05592122820131 7.32732554783499 -14.0399016236343 2.48361176930747 -5.75293229625569 12.9631365341583 7.71376543978441 21.4641439803141 17.8239004511276 -9.41602796536335 13.5816696142258 7.0134334579012
"X84" -2.51387452913888 -15.1377869461628 4.94903920517967 27.6644764596899 15.6321934836103 -9.42664057005054 10.6797621543965 25.551279331728 -8.23735201013557 -15.0303206133533 -35.9690867607332 21.1973005033936 -4.83608765692303 20.6167952995363 4.82355803425704 -19.6310139769873 -15.2926581129903 34.5057364298144 -10.1474767139737 0.850734960259432 -1.05737347980425 -1.1005352924075 -2.26233838898872 -0.00309216288465162 -3.60385104780164 5.03452003679253 -7.34925028486186 11.9025047080551 9.78881398379571 -4.49015415971981 -1.70066386121586 -7.96786594032981 -25.2293391390865 -4.72166754549405 -13.0868251911229 1.55070037228264 12.5534772409742 12.7626172597066 -9.42265416763592 -2.97203510573856 -17.0185081413963 2.4282816613914 -8.0004695877344 2.46644874379671 -1.29039434875963 -5.45198974629224 -2.5492817771057 -25.8888649044685 -8.44625482655453 -5.73015622167231
"X86" 12.0568535966297 -10.5211225097971 -16.0251894376991 -21.4476535472844 -0.0201518780494152 5.93822343877661 55.6398766994244 -13.8451015649397 -28.1841380849369 5.40032903798864 10.7414925546921 -1.40106552194923 -32.6720510932705 -10.6002845268035 -4.28990002953508 12.1058123524531 2.3100757888807 19.6954193394902 -15.1870812680403 -1.42847788892051 -12.4084629998216 -4.86303845123701 16.1131374353787 27.0073574675167 10.1489145509602 -6.5138890929343 2.66832604225985 3.7445663058206 -4.38884155023545 10.5563903358753 -14.7220451744207 -17.0295369874211 4.07051635141645 -9.86810615092195 4.59995811326938 -28.0903338187734 1.61132620995518 8.19491427385841 1.87217957628141 -19.1535637058495 -14.8429504382803 -20.5765621700219 -12.6500661304459 22.8344267483932 -12.0495976962713 4.50047514086358 21.0901367459815 -6.11346221791075 -8.7861953067073 -6.36486751445896
"X88" 10.5066720229256 -23.2930505014518 12.7841799209278 -15.8876565442549 24.6298694203961 1.9561974768356 12.639480128797 -11.5975190063517 -19.701288372567 13.4899635341653 4.18284019240254 35.529179344769 -7.28074797291825 11.1234917973563 4.22729676821704 5.98617560832248 1.41504895349314 -2.6101487569355 -15.478709372879 9.52431782777522 -3.55966108059665 3.45275332465154 5.06186803429434 4.49000390208836 -1.75494564423994 -4.06971289667764 0.169796785248913 5.56489601804601 1.31605499039155 -8.13955301036924 -3.76441287317658 -1.20352076020567 15.0496437327533 -12.5745752612888 -3.45597593449169 -4.39301666173451 5.26366586757037 4.0803374968353 -6.98998957339253 8.27845832970241 4.12652794863946 -5.56457367817496 -2.79953785446993 2.26904472824939 8.0331897446955 -0.000349602644656285 1.17868097673083 3.4951319122652 -15.082997152733 -2.45604076724688
"X89" -71.6676699423057 -39.7134432532506 -23.8150951490298 -5.3321551837502 3.87930469643235 35.6526504855745 12.0904172093333 -15.7073658374644 0.432039545818783 -22.1757638932748 -15.5004367862007 -3.03562803273503 -73.4958186329714 15.559305533144 -22.0378096051409 -65.0889041476952 13.7297801944529 45.4323582177339 -36.6011559585809 -32.8885889674614 2.79713521970534 4.58039048427566 -23.4366689182938 -24.9360557709303 0.241582263774002 41.5286787173557 18.2100206345723 -81.7316471535318 37.0183142110772 60.0790630008349 20.3135776377382 -32.8039092110825 11.3845556957773 -27.6008875733764 23.1409719814558 40.9508154871361 -12.1861080335779 24.1142250210058 2.59300038996954 16.2755928555301 10.0516072893001 14.534729011807 -11.6612789485944 6.05650037290018 30.5067222441089 -18.0986153646758 4.34880115416144 16.7480991464786 9.97248620196765 -8.67286163306149
"X92" 2.33596345350606 -47.6783393661338 69.6331958730247 0.126430375933686 31.36551665629 -19.1493445591283 -0.354124159997291 -4.18286026259607 13.4890624163117 -12.2437043803795 -1.46011023307352 -28.3237972934988 -31.2391015502278 -14.5514399619182 -32.6160379339062 21.0387136479364 4.2434620843586 -3.08413053051075 6.80855001679539 7.07971573547066 2.52481619106034 5.87769569114668 1.82654448818531 -7.12646172240709 7.82473269973358 8.18808984214268 -1.18770560330181 0.0830320033096314 1.79670954701373 5.013424057165 -9.3292545565981 -22.1508483294015 -9.0391187871826 3.4317106085096 -4.14520376049312 -3.5013962132297 11.5040484540118 -1.98183046433341 -9.87150724683399 -19.4900911591975 3.3906018424473 1.38530437687085 14.3725949089117 -3.46351613929817 -5.76864077169329 0.554530189313049 13.7145042512083 -8.84180471386383 -11.5848929340286 6.47321378715426
"X94" -90.7114831598201 -3.46077540028366 -74.9163371743706 29.2685478769517 34.5681242021404 40.6582289803702 -30.5174265997748 -17.5113865735548 5.01195369354119 -30.9047960727198 -23.6408447944592 -0.434908864253231 -39.0385819532192 64.0386026290873 41.7727510530583 -3.58325789536605 12.1398307380268 -16.0746539709838 19.6687276456968 22.0677343927425 8.16476340212313 38.4688497531773 152.98442073512 9.27097575366231 41.5173390753041 11.7302579614694 -11.896093059191 -25.0518930876448 -53.0480741036504 4.81522759185885 25.2614069931005 -2.7310564028863 -13.8377053836534 7.68168066078847 2.82514213174271 6.82918117451147 4.87378762503744 3.16637775295205 7.68316395573208 -1.33385219259019 2.49692109429205 16.9605062656409 15.991800935529 -16.4842675623743 6.13108021236009 1.24019848413046 0.400294531506228 -2.73279619158389 7.20215991290452 4.65864799978868
"X96" 5.40687918236916 19.8776265404929 52.3014515555477 -7.80189928328826 31.3587393237484 -6.5354701266716 -5.66111362045947 7.77592322180923 28.4774713957685 -1.19553649567403 -5.09905740073279 -4.48310071150426 -26.3600293070417 -16.3633926103331 -18.9790768343147 3.32718275153702 9.30224202019317 12.6781642025753 -3.94509804220415 14.5411175417298 -16.136019873983 6.45309647060341 8.2438627467252 -2.13248930397496 -3.18618664450425 -7.08169561611325 -10.676700696598 5.37768912242904 -3.85452984571429 5.23360425253649 -1.72110443972634 -6.37376392915442 -5.98104285141564 -4.9033866738323 4.17419976755853 0.578701577843976 -2.15409606405224 7.4637123816596 -5.59446093581768 -5.31063028576531 -0.77875444636165 5.53659752794642 1.74146688961588 4.28060287614955 -10.0323258355573 4.30604808068557 4.17232095062707 -4.77428498748793 4.19743434196888 -2.10316251171269
"X98" -16.4280421238909 25.0263933764099 8.60790705057777 -17.1744387655401 0.893788796053336 -19.7537266838478 23.5462896394361 -9.63969586045815 47.1096225124332 12.2338392721189 -5.46588259912383 -13.3211182116357 -11.6920795623674 -18.3025556817846 -18.513470831251 5.40719730292854 13.2152653696465 -4.28293038873177 -5.24540216456441 14.9362749338079 3.54888985669633 4.32423283674777 1.5625580447073 -6.47454537823077 -0.463371122334485 -5.7439310165587 -15.8241901395618 -0.390031493982131 -2.68591464691257 5.45099410178038 -6.56837478691649 1.94653510005198 -3.74996829657083 -3.33645242348778 8.15358988478124 9.42403957978177 -12.457686984813 -5.18174924226063 -3.31652146562867 -11.5557559342247 1.66860838568268 -8.96142105945818 12.9581865457972 -8.12314617062534 7.2540621665238 10.4470124107812 7.14320800924874 -5.1601116900422 5.93380059308245 -0.206724642040946
"X102" -22.1963579199924 12.7860268623258 -29.5130273444023 -9.47665518905064 -9.66958743041764 -13.5125453572282 56.8210126403176 -21.2038588776296 -10.8580262352579 15.6332560204871 4.25565507586698 2.85767652754712 -4.03393052857516 -4.13365944181061 9.50091738189532 4.42192594055801 6.0111741075287 14.2561532617936 -4.74550113350118 -5.70154090839053 0.0447124956066434 -0.447086482114207 3.44625951343153 24.0345018551025 10.259815365509 -6.22097158503795 -12.4968001640884 6.86479356402603 5.27189205462814 8.47485917076502 -4.04779327765721 -15.9919742324811 9.26484859151769 -0.241276263512787 -2.08627019776526 0.0764636378018193 6.89203029478473 15.3193496926827 -5.24560117951468 -18.2289228180677 -23.4502279497606 -5.02431693473052 -5.75184584930732 -2.90529488358551 -14.158835487011 -5.07842233759683 13.2460880089033 1.12583521587771 7.71938378444936 3.86084262677706
"X106" 49.6460900595084 -15.5247989141091 -4.31239696480403 23.660116565114 -23.9365128361357 -28.423985498203 2.91826035718979 -22.9997300689226 18.2091839845833 -11.9689548056214 -4.98950915411093 15.1789410924062 4.45247729264424 -15.7285367340642 -0.0910057887420036 -4.4113732755439 7.48724757522801 12.8279328689091 -16.1812706036295 -1.20337028215682 -11.955981628517 8.14292019629139 1.88182115186232 -3.10966945376053 10.9096214146449 3.15831951106872 -5.55122458512132 8.1922205611816 4.05960294206557 -7.50728609020203 15.6009730382144 1.70537395211939 -6.14553505931045 7.07734289456299 8.60418561365276 0.37469914928812 -6.91445178041573 0.811636307872273 -0.644623399818033 -10.6693896437756 -2.89935513973086 3.95110258578489 2.51213547194234 3.21891832786801 7.08131756307158 -2.55688463114799 11.7321410387143 -9.24913410056277 -4.76959688967832 1.24405700780571
