"cyto" "RNA" "cytokine"
"X104.1" 0.877558836001775 -0.197780157747831 "HGF"
"X105.1" 0.646741874231499 -0.103896878578564 "HGF"
"X106.1" -1.15736688182686 0.304606125622143 "HGF"
"X107.1" -0.978292138569729 0.418241098777786 "HGF"
"X108.1" -0.965120786021762 0.601657216024165 "HGF"
"X109.1" -0.203124339159138 0.584029772225797 "HGF"
"X110.1" -1.4184506114846 0.0956719482534614 "HGF"
"X111.1" 0.836529345529469 -0.187806643994617 "HGF"
"X112.1" 0.217699465768872 -0.00687026623488893 "HGF"
"X113.1" -0.712940792310559 0.875817153352405 "HGF"
"X114.1" -0.0864268713357644 -0.0236494160297615 "HGF"
"X115.1" -0.757842997972187 -0.199675819032758 "HGF"
"X116.1" 0.98280305099343 0.468710424413094 "HGF"
"X117.1" 0.505855036571402 0.0315722279225495 "HGF"
"X118.1" 1.4930532562952 -0.394071231732657 "HGF"
"X119.1" -0.33576172021002 0.474351179926751 "HGF"
"X120.1" 0.180885025642818 0.268065331779625 "HGF"
"X121.1" 0.304425045437313 0.122501878900108 "HGF"
"X122.1" 1.56883468819867 -0.686174596321491 "HGF"
"X123.1" -0.832941579522396 0.782154895099962 "HGF"
"X124.1" 0.562136729312269 0.233943468242051 "HGF"
"X125.1" 0.755115788474952 -0.142897483764059 "HGF"
"X127.1" -0.930896222044796 0.247894531950102 "HGF"
"X128.1" -0.0127398873994313 1.31500161714655 "HGF"
"X129.1" -0.452717312098086 0.678653424592577 "HGF"
"X130.1" -0.418072552659733 0.690926092424745 "HGF"
"X131.1" -0.0855583199540829 0.0715473501979728 "HGF"
"X132.1" 1.33902199722299 -0.109438051826222 "HGF"
"X133.1" 0.921308464709621 0.475145835256879 "HGF"
"X134.1" -0.144411925436901 0.0144888216122653 "HGF"
"X135.1" 0.913811659098098 -0.353058491224726 "HGF"
"X136.1" 0.986179577893571 -0.656192343111113 "HGF"
"X137.1" 0.424806778203291 -0.979473969227726 "HGF"
"X138.1" 0.329229555994025 0.14270030386026 "HGF"
"X139.1" -0.299218308491471 -0.514081679333441 "HGF"
"X140.1" -1.01837724479057 0.206282711562575 "HGF"
"X141.1" 1.05440495173974 0.301271707917778 "HGF"
"X142.1" -0.355296340944 -0.800987939125921 "HGF"
"X143.1" -0.537054590049831 0.708225174595694 "HGF"
"X144.1" -0.903243265609427 -0.888010534045649 "HGF"
"X145.1" 0.334565319356442 0.341451785795221 "HGF"
"X146.1" 0.800745271279993 -0.983633782756987 "HGF"
"X147.1" 1.26004161396302 0.705594939142268 "HGF"
"X148.1" -1.28532230959678 -0.282877313840147 "HGF"
"X149.1" 0.560288155533316 -0.465125357883646 "HGF"
"X150.1" -0.822041401387648 0.26854993447735 "HGF"
"X151.1" -0.459532426396784 -1.14073291211372 "HGF"
"X152.1" 0.702002603008641 -1.18076398538363 "HGF"
"X153.1" 0.0284991843592265 -0.626762072126278 "HGF"
"X154.1" -0.406430495316042 -0.592097776781442 "HGF"
"X155.1" -0.661885500364219 -0.104304855400295 "HGF"
"X156.1" -0.910638259078999 0.0652086930209693 "HGF"
"X157.1" -1.03535668982765 0.38215596913515 "HGF"
"X158.1" -0.215432043049091 0.258169608232953 "HGF"
"X159.1" 2.14680322022633 -0.157510058798335 "HGF"
"X160.1" 1.08282613373639 1.15728231435699 "HGF"
"X161.1" -0.208452743813667 0.0892293235914255 "HGF"
"X162.1" -0.590506575155874 0.100503666245965 "HGF"
"X163.1" 0.178456879711614 0.341096716890452 "HGF"
"X164.1" -1.05549553079521 0.118750763867322 "HGF"
"X165.1" -0.921257137806702 -0.550107848613253 "HGF"
"X166.1" -0.726239909236136 0.532668151247967 "HGF"
"X167.1" 1.63403650025343 -1.2104840869166 "HGF"
"X168.1" -0.29554675521338 0.15630121774925 "HGF"
"X169.1" 0.780552790661053 0.189987012103011 "HGF"
"X170.1" -0.054402681682523 0.263841112621414 "HGF"
"X171.1" -0.226281387309976 -0.0372554347948548 "HGF"
"X172.1" 0.671522712815269 -0.500339123225248 "HGF"
"X173.1" 0.121152647756169 -0.921681403904756 "HGF"
"X174.1" 1.33544420354517 -0.366238558027948 "HGF"
"X175.1" -0.334161019676679 -0.340048287804154 "HGF"
"X176.1" 0.189322181060492 0.303418747767056 "HGF"
"X177.1" -0.239550685722699 0.644263786826243 "HGF"
"X178.1" -1.64972816499586 0.274072794311297 "HGF"
"X179.1" -2.3506073651921 1.07392558906205 "HGF"
"X180.1" 0.213828564834461 -0.246754529866958 "HGF"
"X181.1" 1.42129860614068 -0.331309311331297 "HGF"
"X182.1" -0.358094604444163 0.176849856789796 "HGF"
"X183.1" 0.542318172787386 0.100316558959921 "HGF"
"X184.1" 0.949071842247285 -0.396539037333197 "HGF"
"X185.1" 1.69986519426698 -0.0370366030186353 "HGF"
"X186.1" 0.0213273962158153 -0.525079812575243 "HGF"
"X187.1" -0.0113799474067587 -0.219250943908163 "HGF"
"X188.1" -1.20130756283338 -0.209263439887239 "HGF"
"X189.1" -0.18675455422755 -0.386210920960313 "HGF"
"X190.1" 0.541507733566057 -0.490792604515956 "HGF"
"X191.1" 0.158556831562347 -0.477420298494816 "HGF"
"X192.1" 1.66285298272833 -0.958220172140388 "HGF"
"X193.1" -0.669085861203174 -0.293372815830999 "HGF"
"X194.1" -0.470721522357103 0.219743251387551 "HGF"
"X195.1" 1.56490784740071 -0.266794615366797 "HGF"
"X196.1" 0.450063728590309 -0.00744870451267732 "HGF"
"X197.1" -0.994625684568683 0.651683316438953 "HGF"
"X198.1" -0.224593616638061 -0.588222044897711 "HGF"
"X199.1" 0.904114397300527 -1.09946721245517 "HGF"
"X200.1" 1.25924400114933 -0.4915177585568 "HGF"
"X201.1" 0.483023078841362 -0.701867774482966 "HGF"
"X202.1" 1.25777599874495 -1.27466688604596 "HGF"
"X203.1" 0.689901887800356 -0.871728900833886 "HGF"
"X204.1" -0.0587398386944548 0.0969112026508643 "HGF"
"X205.1" 0.0594098069279123 -0.95318352615882 "HGF"
"X206.1" 0.137147802322007 -0.356008679037821 "HGF"
"X207.1" -0.628508808202348 -0.795514582202364 "HGF"
"X208.1" 0.82187137926165 -0.411037593996744 "HGF"
"X210.1" -1.11997565151561 -0.589394095475265 "HGF"
"X211.1" -0.476137289719377 0.926874396543292 "HGF"
"X212.1" -0.093827660313012 -0.640840264346637 "HGF"
"X213.1" 0.59870211497372 0.330477762145191 "HGF"
"X214.1" 1.02900025291741 -0.448706841012077 "HGF"
"X215.1" -0.21245115020437 1.20734799402557 "HGF"
"X216.1" -0.0345397243539399 0.0684915383046381 "HGF"
"X217.1" NA 0.626799889274836 "HGF"
"X218.1" 0.105315038535706 0.476828277870132 "HGF"
"X219.1" 0.345775011235386 0.481624114970538 "HGF"
"X220.1" 0.799530525783793 0.726192870205722 "HGF"
"X221.1" -0.515067140452646 0.532108877860199 "HGF"
"X222.1" -1.09911021271677 0.124792727343014 "HGF"
"X223.1" 0.945307436768734 -0.214726157803283 "HGF"
"X224.1" -0.283617828865169 1.12206723345639 "HGF"
"X225.1" -1.79949391071316 -0.13222547744929 "HGF"
"X226.1" -1.43682529254089 1.21335184989311 "HGF"
"X227.1" 0.0407282047076716 0.123989140785213 "HGF"
"X228.1" 0.947420774689181 -0.180684455442701 "HGF"
"X229.1" -0.781275182868293 0.514120469998694 "HGF"
"X230.1" 2.41433657687728 -1.17475726943181 "HGF"
"X231.1" 1.12839882713151 0.272369406902451 "HGF"
"X232.1" 0.610985862368979 -0.0595106104793263 "HGF"
"X233.1" 0.543568273074703 0.178629828974758 "HGF"
"X234.1" -0.496386695655757 0.152605719136146 "HGF"
"X235.1" 1.58373083213112 0.0945000787255914 "HGF"
"X236.1" -0.0927486456274578 0.0158030552262403 "HGF"
"X237.1" -0.0995489663518478 0.0858459395193831 "HGF"
"X238.1" -0.633030666824156 0.0523636617300129 "HGF"
"X239.1" 1.04872944924175 0.0294087734665585 "HGF"
"X240.1" 1.17712816555417 0.517279269429089 "HGF"
"X241.1" -0.523334215563517 -0.107264593213108 "HGF"
"X242.1" 0.152100895588514 0.27420559526498 "HGF"
"X243.1" 0.33402278100468 -0.272766965431345 "HGF"
"X244.1" -0.252895920381 -0.474630465958112 "HGF"
"X245.1" -0.0154007444280517 -0.350507068167637 "HGF"
"X246.1" 0.752714012710627 -0.229927668288545 "HGF"
"X247.1" -0.407487298292426 0.743467948735761 "HGF"
"X248.1" -0.575577487023057 0.742385018559622 "HGF"
"X249.1" 0.192722923500887 0.19971131542554 "HGF"
"X250.1" -0.213588879979869 0.290979662608706 "HGF"
"X251.1" -0.0291666834410219 0.782460126346843 "HGF"
"X252.1" 1.19196788707545 0.433653735646832 "HGF"
"X253.1" -1.04508948799657 -0.198318523366119 "HGF"
"X254.1" -2.18593854910598 0.422254998843681 "HGF"
"X255.1" -1.31786710014117 0.345041461850756 "HGF"
"X256.1" -1.1834687655093 0.187212072879591 "HGF"
"X257.1" -1.51305553709528 0.123072551600474 "HGF"
"X258.1" -0.576219051157732 0.169849248050941 "HGF"
"X259.1" -0.101961340323735 -0.133065940591696 "HGF"
"X260.1" -0.741917264136997 -0.100756195861819 "HGF"
"X261.1" 0.426874653561674 0.145677458198762 "HGF"
"X262.1" -0.877957283717179 0.929246262757875 "HGF"
"X263.1" -0.709688503268652 -0.410850174238521 "HGF"
"X264.1" 1.14882653268551 0.364575032190019 "HGF"
"X265.1" -0.845894218056635 -0.0216047123356987 "HGF"
"X266.1" -0.105417968291693 -0.0266474232208492 "HGF"
"X267.1" -0.819115646929351 0.405537105980538 "HGF"
"X268.1" -1.11025536379778 0.349155943105399 "HGF"
"X269.1" -0.902115980184157 -0.0782297502127957 "HGF"
"X270.1" 1.21273507946993 -0.636032864087592 "HGF"
"X271.1" NA 0.118839150302179 "HGF"
"X272.1" -0.516061569776253 0.0416484344620291 "HGF"
"X273.1" 1.51053051382853 0.126233679856468 "HGF"
"X274.1" 0.454736272516672 -0.211937669929591 "HGF"
"X275.1" 0.74420785982045 -0.921050494665547 "HGF"
"X276.1" 1.28416770958012 -0.21209152110313 "HGF"
"X277.1" 0.188764610409742 -0.040768851056142 "HGF"
"X278.1" -1.96833510736297 0.214286038832661 "HGF"
"X279.1" -0.667319866444374 0.263019608483511 "HGF"
"X280.1" -0.727088223961443 -0.15493089371384 "HGF"
"X281.1" -0.513299118038118 -0.611133836809704 "HGF"
"X282.1" 0.97939125256908 -0.978601325538756 "HGF"
"X283.1" -0.0913306320216929 0.234171897898511 "HGF"
"X284.1" 0.376548003458483 -0.583300481708763 "HGF"
"X285.1" 1.81127116070404 0.048527663910195 "HGF"
"X286.1" 0.555022189183223 -0.142140604021106 "HGF"
"X287.1" 0.453782871012715 -0.127622999336907 "HGF"
"X289.1" 0.215023458305713 -0.144128882822507 "HGF"
"X290.1" 0.764699187903066 -0.310129060789546 "HGF"
"X291.1" 0.219986164024992 -0.342196272592922 "HGF"
"X292.1" 1.18961578425064 -0.581575429277986 "HGF"
"X293.1" 0.165997894119453 0.549965997508919 "HGF"
"X294.1" -0.40595272627707 0.289982560278145 "HGF"
"X295.1" -0.386228335999043 -0.0675916798322158 "HGF"
"X296.1" 1.17164586533646 0.125856969093578 "HGF"
"X297.1" -0.685011802841301 0.528472345372627 "HGF"
"X298.1" -0.0455596281907882 -0.875607081590678 "HGF"
"X299.1" 0.608400199651299 -0.76376223559834 "HGF"
"X300.1" 1.50200284721197 -0.232666146136046 "HGF"
"X301.1" 0.302408345436701 -0.640554609307221 "HGF"
"X302.1" 0.216237577164848 -0.00847588440857459 "HGF"
"X303.1" -0.680908312116536 0.383742840733128 "HGF"
"X304.1" -0.488131167176091 0.75815044271369 "HGF"
"X305.1" -1.45020983124088 0.0334927685500597 "HGF"
"X306.1" -0.782466192598115 0.627143018557703 "HGF"
"X307.1" -1.50218790169422 0.0152427985098249 "HGF"
"X308.1" 0.0707295943967196 -0.02841922174792 "HGF"
"X309.1" -1.26592685059033 -0.258637580182291 "HGF"
"X310.1" -0.765080103879962 0.208710380995065 "HGF"
"X311.1" -1.53443529812797 -0.598529167404645 "HGF"
"X312.1" -0.0316348468765993 -0.515495718682562 "HGF"
"X313.1" -0.0565132543668131 -0.120035498241579 "HGF"
"X314.1" -1.0233346710929 -0.516093652900684 "HGF"
"X315.1" 0.0416891007325198 -0.67686792062071 "HGF"
"X316.1" 0.923975131857796 -0.422546835027883 "HGF"
"X319.1" 0.354503559988337 -1.11198636635334 "HGF"
"X320.1" -0.27239307496392 0.166539026957578 "HGF"
"X321.1" 0.469263309320338 0.312122535529144 "HGF"
"X322.1" -0.945095256315463 -0.141644725087453 "HGF"
"X323.1" 1.35148136721799 0.0129535385274299 "HGF"
"X324.1" -0.921266742355169 0.209082682531974 "HGF"
"X325.1" -0.493934544439392 0.202009010795954 "HGF"
"X326.1" 0.0437906387311674 0.528309677624346 "HGF"
"X327.1" 0.238172248574373 -0.18484775071616 "HGF"
"X328.1" -1.13333733023353 0.708966878076542 "HGF"
"X329.1" -1.21104442672198 -0.295388186998162 "HGF"
"X330.1" -1.1342392728385 -0.181307719195144 "HGF"
"X331.1" 0.307472026786004 0.387000652640096 "HGF"
"X332.1" 0.0799655095731799 0.232716925922306 "HGF"
"X334.1" 1.05641083129463 -0.0977210860834015 "HGF"
"X335.1" 0.375725741453074 -0.581388118126902 "HGF"
"X336.1" 0.109015798394781 -0.50445419323612 "HGF"
"X337.1" -0.701370567012247 0.0795815112104041 "HGF"
"X338.1" NA -0.248705976179911 "HGF"
"X339.1" 0.688417770563637 -0.352883696973721 "HGF"
"X340.1" 1.46790964305809 0.00676074477898114 "HGF"
"X341.1" -0.121732773838213 -0.801808076679294 "HGF"
"X342.1" 0.727257674927734 -0.84379192224057 "HGF"
"X343.1" 0.116208532255939 -0.767409631713867 "HGF"
"X344.1" 1.91792359447076 0.117131678671099 "HGF"
"X345.1" 0.468946799892792 -0.236402869893299 "HGF"
"X1.2" 0.0267883735497903 -0.31367641183436 "IL.21"
"X2.2" -0.905331649872392 0.573530954435341 "IL.21"
"X3.2" 0.552630048314744 0.73554819277644 "IL.21"
"X4.2" 1.74722655159682 -0.0232955929037361 "IL.21"
"X5.2" 0.731548231382405 -0.347403203560219 "IL.21"
"X6.2" 0.864103518362665 0.240262685086251 "IL.21"
"X7.2" 0.926643192660405 0.235010302138425 "IL.21"
"X8.2" 0.071052386536125 1.21666085342249 "IL.21"
"X9.2" -1.31142221655897 0.249560321906272 "IL.21"
"X10.2" -1.68916109704788 0.925688227543118 "IL.21"
"X11.2" -1.11788897309776 0.380524935989009 "IL.21"
"X12.2" -1.53117340947469 0.046631579824878 "IL.21"
"X13.2" -0.822572291560916 0.692158690996464 "IL.21"
"X14.2" -1.77854302165231 -0.232720432820078 "IL.21"
"X15.2" -0.446357292756248 0.66039012325509 "IL.21"
"X16.2" -1.51162877813616 0.455442925757778 "IL.21"
"X17.2" -0.113766693228602 0.0813812427258575 "IL.21"
"X18.2" -0.922292341084189 0.0661866899450583 "IL.21"
"X19.2" 0.0152805337722942 -0.200539045296356 "IL.21"
"X20.2" 0.698431041107271 0.417977374669146 "IL.21"
"X21.2" -0.93705669744204 -0.57982759165204 "IL.21"
"X22.2" -0.830491640395887 -0.611004360581363 "IL.21"
"X23.2" -0.238099883945854 -0.71311085996258 "IL.21"
"X24.2" -0.510939911044207 0.303303651193003 "IL.21"
"X25.2" -0.409906662092649 0.15211323532672 "IL.21"
"X26.2" -0.182054812080501 -0.04325465817437 "IL.21"
"X27.2" 0.945469100688932 0.12981284750153 "IL.21"
"X28.2" -0.395171331631799 -0.316449892506463 "IL.21"
"X29.2" 0.193849983563763 -0.464666456498419 "IL.21"
"X30.2" 1.00752066474353 0.193354602163678 "IL.21"
"X31.2" 1.43442343647295 0.00133279661148692 "IL.21"
"X32.2" 0.651950921789022 0.939727714946258 "IL.21"
"X33.2" 1.63820216391347 0.66114645880545 "IL.21"
"X34.2" -1.04104186888338 -0.222082213215965 "IL.21"
"X35.2" 0.274492442188754 -0.686138401150667 "IL.21"
"X36.2" 0.735050313549968 0.346936579376769 "IL.21"
"X37.2" 1.11346977165307 -0.0299440273110591 "IL.21"
"X38.2" 0.168633146740222 -0.0713636262814727 "IL.21"
"X39.2" 0.00383071160017803 0.968465652007387 "IL.21"
"X40.2" -0.360618875972889 0.24536780233213 "IL.21"
"X41.2" -2.1563895270905 -0.214509891806352 "IL.21"
"X42.2" 2.28178567191667 0.21030964489325 "IL.21"
"X43.2" 0.308223451588258 0.0429335742765994 "IL.21"
"X44.2" 0.424207341996635 0.303236951002959 "IL.21"
"X45.2" 0.687646318952408 0.215761627553026 "IL.21"
"X46.2" 1.5185058022826 0.727075697923312 "IL.21"
"X47.2" -0.0157849976847444 -0.369474897614404 "IL.21"
"X48.2" -0.692029014684555 0.647080035665984 "IL.21"
"X49.2" -0.417348729583667 0.213203201424892 "IL.21"
"X50.2" -0.445759902884309 -0.431530738060105 "IL.21"
"X51.2" 0.00503642497484463 -0.777502643216938 "IL.21"
"X52.2" 0.626368619035052 -0.316936739815282 "IL.21"
"X53.2" -0.618647571559082 -0.161779960724959 "IL.21"
"X54.2" -1.29057343870617 -0.271267795255369 "IL.21"
"X55.2" NA -0.535660483175724 "IL.21"
"X56.2" -0.0403302385849207 0.627641004320431 "IL.21"
"X57.2" 0.897705478659355 0.51857098549239 "IL.21"
"X58.2" 0.782569279016233 -0.214156211261747 "IL.21"
"X59.2" 1.07028012221315 0.311226097640664 "IL.21"
"X60.2" -0.73864233225597 0.224096563182828 "IL.21"
"X61.2" -0.245834188271745 -0.672290424063669 "IL.21"
"X62.2" -0.38783197135154 -0.572801426493742 "IL.21"
"X63.2" 1.03605850982081 0.228478660271267 "IL.21"
"X64.2" 0.865483976570962 0.415363438856106 "IL.21"
"X65.2" 0.739528201833811 -0.607420652772647 "IL.21"
"X66.2" 1.87521236193128 -0.244741009233413 "IL.21"
"X67.2" 1.25380674831467 0.501569598189823 "IL.21"
"X68.2" 1.36658004969521 0.878916398177019 "IL.21"
"X69.2" 1.13641587353266 0.730377545076406 "IL.21"
"X70.2" 2.53603156505118 0.0244277435465792 "IL.21"
"X71.2" 0.67613561572328 0.605012632351765 "IL.21"
"X72.2" -1.14945278943258 0.189962416634162 "IL.21"
"X73.2" 0.957527353268174 -0.0652842263480463 "IL.21"
"X74.2" -0.41551409427624 0.743382488288842 "IL.21"
"X75.2" -1.31407221839084 -0.212574732454354 "IL.21"
"X76.2" -0.89381440647576 0.200740236534564 "IL.21"
"X77.2" -0.447627391855891 0.353069621249382 "IL.21"
"X78.2" -1.27256356377528 0.017976846288002 "IL.21"
"X79.2" 0.041398165918472 -0.475671014645591 "IL.21"
"X80.2" 0.355061450215381 0.60865690937122 "IL.21"
"X81.2" 0.0174187667522633 -0.643317149329229 "IL.21"
"X82.2" 0.101713572181793 -0.716680345839231 "IL.21"
"X83.2" 0.493931133177903 -0.0566009595248916 "IL.21"
"X84.2" -2.03120154466586 0.448183292645204 "IL.21"
"X85.2" 0.316235449669769 0.439449785228912 "IL.21"
"X86.2" -0.368912277230901 0.216688015527478 "IL.21"
"X87.2" -0.434984424398842 -0.474846141720362 "IL.21"
"X89.2" -0.544534567364161 -0.0178178036441465 "IL.21"
"X90.2" -0.129704763009819 -0.481201681738597 "IL.21"
"X91.2" -0.897876341468914 -0.172178312666061 "IL.21"
"X92.2" -0.187266856270594 -0.433765603633189 "IL.21"
"X93.2" -0.989515557913177 0.0987526508941854 "IL.21"
"X94.2" 0.138496371362547 0.102257278045838 "IL.21"
"X95.2" -1.83177555411391 1.38847160781403 "IL.21"
"X96.2" 0.143808058391126 0.790726501355957 "IL.21"
"X97.2" -0.150074816466985 0.436690013246637 "IL.21"
"X98.2" -1.01154945732476 -0.156661638881685 "IL.21"
"X99.2" 0.216718506075873 -0.435258299123475 "IL.21"
"X100.2" -0.286481585156181 -0.501467522054808 "IL.21"
"X101.2" 0.102097680566665 -0.139230593116195 "IL.21"
"X102.2" 1.5871164067704 -0.546323170401693 "IL.21"
"X103.2" 1.30218824826278 0.467983380226363 "IL.21"
"X104.2" 0.0501973017441278 -0.197780157747831 "IL.21"
"X105.2" 0.966237489782014 -0.103896878578564 "IL.21"
"X106.2" 0.711958103414886 0.304606125622143 "IL.21"
"X107.2" 0.680463115296562 0.418241098777786 "IL.21"
"X108.2" 0.550503896221727 0.601657216024165 "IL.21"
"X109.2" 0.795964923674579 0.584029772225797 "IL.21"
"X110.2" -0.624052109583602 0.0956719482534614 "IL.21"
"X111.2" -0.478407513573276 -0.187806643994617 "IL.21"
"X112.2" 0.138342304168175 -0.00687026623488893 "IL.21"
"X113.2" -0.184772709762628 0.875817153352405 "IL.21"
"X114.2" -1.24172760065408 -0.0236494160297615 "IL.21"
"X115.2" -1.12479849494006 -0.199675819032758 "IL.21"
"X116.2" -0.870951687272038 0.468710424413094 "IL.21"
"X117.2" -0.148814726462321 0.0315722279225495 "IL.21"
"X118.2" -1.49373406131417 -0.394071231732657 "IL.21"
"X119.2" -1.49365432480018 0.474351179926751 "IL.21"
"X120.2" -0.663337154454689 0.268065331779625 "IL.21"
"X121.2" -0.503499588554789 0.122501878900108 "IL.21"
"X122.2" -0.587218665484547 -0.686174596321491 "IL.21"
"X123.2" 2.00530997955963 0.782154895099962 "IL.21"
"X124.2" 0.417812505488231 0.233943468242051 "IL.21"
"X125.2" -0.886718028928961 -0.142897483764059 "IL.21"
"X127.2" 0.672220866214723 0.247894531950102 "IL.21"
"X128.2" 1.02891547645837 1.31500161714655 "IL.21"
"X129.2" 0.65848725476991 0.678653424592577 "IL.21"
"X130.2" 0.499420152981045 0.690926092424745 "IL.21"
"X131.2" 1.37706160756617 0.0715473501979728 "IL.21"
"X132.2" -1.02656647890893 -0.109438051826222 "IL.21"
"X133.2" 1.08246757544854 0.475145835256879 "IL.21"
"X134.2" -0.0716904362381282 0.0144888216122653 "IL.21"
"X135.2" -1.15105884243389 -0.353058491224726 "IL.21"
"X136.2" -0.448095674859369 -0.656192343111113 "IL.21"
"X137.2" -0.607967997153856 -0.979473969227726 "IL.21"
"X138.2" 0.210034818850764 0.14270030386026 "IL.21"
"X139.2" -0.732398010421426 -0.514081679333441 "IL.21"
"X140.2" -0.450184822333969 0.206282711562575 "IL.21"
"X141.2" -0.590639739644138 0.301271707917778 "IL.21"
"X142.2" -0.0394420115139813 -0.800987939125921 "IL.21"
"X143.2" 0.877604274652824 0.708225174595694 "IL.21"
"X144.2" 0.0695018113913457 -0.888010534045649 "IL.21"
"X145.2" 0.0706276818748864 0.341451785795221 "IL.21"
"X146.2" -0.136998911529888 -0.983633782756987 "IL.21"
"X147.2" 0.29482912260247 0.705594939142268 "IL.21"
"X148.2" 0.656694848216242 -0.282877313840147 "IL.21"
"X149.2" -1.53167442826514 -0.465125357883646 "IL.21"
"X150.2" 0.0712138165783901 0.26854993447735 "IL.21"
"X151.2" 1.30695430399183 -1.14073291211372 "IL.21"
"X152.2" -1.00224199554975 -1.18076398538363 "IL.21"
"X153.2" 0.517275681694068 -0.626762072126278 "IL.21"
"X154.2" 0.579318354714574 -0.592097776781442 "IL.21"
"X155.2" 0.290244656626718 -0.104304855400295 "IL.21"
"X156.2" -0.185991231747599 0.0652086930209693 "IL.21"
"X157.2" -1.15165242043107 0.38215596913515 "IL.21"
"X158.2" 1.42664711181587 0.258169608232953 "IL.21"
"X159.2" -0.0901110435652993 -0.157510058798335 "IL.21"
"X160.2" 0.516933445150502 1.15728231435699 "IL.21"
"X161.2" -0.135288638525192 0.0892293235914255 "IL.21"
"X162.2" -0.473813421773081 0.100503666245965 "IL.21"
"X163.2" 1.33186508054134 0.341096716890452 "IL.21"
"X164.2" 0.638673280620573 0.118750763867322 "IL.21"
"X165.2" 0.275369535290405 -0.550107848613253 "IL.21"
"X166.2" 0.322498668147393 0.532668151247967 "IL.21"
"X167.2" -1.14311161615872 -1.2104840869166 "IL.21"
"X168.2" -0.158781900371884 0.15630121774925 "IL.21"
"X169.2" -1.66298169263605 0.189987012103011 "IL.21"
"X170.2" -0.66288303751126 0.263841112621414 "IL.21"
"X171.2" -0.467662865399924 -0.0372554347948548 "IL.21"
"X172.2" -0.0942960585664069 -0.500339123225248 "IL.21"
"X173.2" -1.80934150377739 -0.921681403904756 "IL.21"
"X174.2" -1.4144273235136 -0.366238558027948 "IL.21"
"X175.2" -1.65963980465394 -0.340048287804154 "IL.21"
"X176.2" -0.623641144237839 0.303418747767056 "IL.21"
"X177.2" -0.283547993160961 0.644263786826243 "IL.21"
"X178.2" 2.4209899842178 0.274072794311297 "IL.21"
"X179.2" 1.79949179048491 1.07392558906205 "IL.21"
"X180.2" -0.0414664933245096 -0.246754529866958 "IL.21"
"X181.2" 1.12665472580355 -0.331309311331297 "IL.21"
"X182.2" -0.713757620225113 0.176849856789796 "IL.21"
"X183.2" -1.06521778939938 0.100316558959921 "IL.21"
"X184.2" 1.51488957470065 -0.396539037333197 "IL.21"
"X185.2" -1.28873052911899 -0.0370366030186353 "IL.21"
"X186.2" -1.45624661936178 -0.525079812575243 "IL.21"
"X187.2" -1.39520400709238 -0.219250943908163 "IL.21"
"X188.2" 0.355684169170562 -0.209263439887239 "IL.21"
"X189.2" -1.03443248148606 -0.386210920960313 "IL.21"
"X190.2" -0.188740978246972 -0.490792604515956 "IL.21"
"X191.2" 0.0472471125205696 -0.477420298494816 "IL.21"
"X192.2" -1.16714987358262 -0.958220172140388 "IL.21"
"X193.2" -1.60009828084316 -0.293372815830999 "IL.21"
"X194.2" -0.581240884950703 0.219743251387551 "IL.21"
"X195.2" -0.705425878724406 -0.266794615366797 "IL.21"
"X196.2" -0.0567798909660435 -0.00744870451267732 "IL.21"
"X197.2" 2.31040352640332 0.651683316438953 "IL.21"
"X198.2" 0.421839801994917 -0.588222044897711 "IL.21"
"X199.2" -2.05421795645634 -1.09946721245517 "IL.21"
"X200.2" -0.875659303808144 -0.4915177585568 "IL.21"
"X201.2" -1.0661756037045 -0.701867774482966 "IL.21"
"X202.2" -1.13284627616915 -1.27466688604596 "IL.21"
"X203.2" -0.0350340295208711 -0.871728900833886 "IL.21"
"X204.2" -0.54306952331945 0.0969112026508643 "IL.21"
"X205.2" -0.438300726460347 -0.95318352615882 "IL.21"
"X206.2" -0.470821292438657 -0.356008679037821 "IL.21"
"X207.2" -0.232520379011334 -0.795514582202364 "IL.21"
"X208.2" 1.49734605540954 -0.411037593996744 "IL.21"
"X210.2" 0.343077241743147 -0.589394095475265 "IL.21"
"X211.2" 2.09827981121314 0.926874396543292 "IL.21"
"X212.2" 0.162645789337637 -0.640840264346637 "IL.21"
"X213.2" 0.362835194918284 0.330477762145191 "IL.21"
"X214.2" -0.388657704673082 -0.448706841012077 "IL.21"
"X215.2" 0.481879010728566 1.20734799402557 "IL.21"
"X216.2" -0.333504078394697 0.0684915383046381 "IL.21"
"X217.2" NA 0.626799889274836 "IL.21"
"X218.2" 1.06418038010736 0.476828277870132 "IL.21"
"X219.2" 0.488590299158555 0.481624114970538 "IL.21"
"X220.2" 0.288342127504298 0.726192870205722 "IL.21"
"X221.2" 0.61755406145963 0.532108877860199 "IL.21"
"X222.2" 1.53372469222997 0.124792727343014 "IL.21"
"X223.2" -0.624687862739247 -0.214726157803283 "IL.21"
"X224.2" 0.716004278546263 1.12206723345639 "IL.21"
"X225.2" 1.31619186168576 -0.13222547744929 "IL.21"
"X226.2" 1.79703168490332 1.21335184989311 "IL.21"
"X227.2" -0.230797871166005 0.123989140785213 "IL.21"
"X228.2" -0.575115141399808 -0.180684455442701 "IL.21"
"X229.2" 0.014705630498957 0.514120469998694 "IL.21"
"X230.2" -1.05102283214452 -1.17475726943181 "IL.21"
"X231.2" 0.304638254873082 0.272369406902451 "IL.21"
