"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50"
"X11" 8.66205570236682 -29.8309174288925 24.3657133188267 15.1918539628977 43.4861316036566 33.5588450501492 -8.90888916369773 -29.8724304998507 -26.5836819001273 -4.42209684677221 -4.025081991163 -7.76642318720022 -3.99124205873458 -8.29194824940908 7.63658688192162 20.6990747579883 4.85225780682225 0.532616042169751 4.1685129691149 -16.7772185441812 -12.0686104570251 11.4443834155724 -9.91000966750156 3.16902797330028 2.16706502640432 -3.80021334288197 -4.01545074597045 -11.7133499470282 -5.4257592306874 12.0329449762868 -11.7090600599269 10.6920148541722 -19.611439810268 -5.87924450170827 -12.6231786811533 3.43786537301468 -0.90770037634294 9.0062684749762 13.1514484537355 0.13392051272398 -5.28737956333306 -11.9144187931645 -2.37463430678424 -8.19340006580981 6.98159981841194 10.9572072170901 24.6726808550442 -3.96641240782444 -1.69225631835719 33.3413832437472
"X12" -4.2719262005364 -7.65722812144798 0.835023382591901 7.80027594834263 17.1141692153609 -22.9015117591241 26.6356311471353 -26.5367859061553 15.8664889652849 0.206244380246913 -10.6232799211604 -1.80207064174863 16.5041315420806 3.2262324857 13.5368812119801 23.0531510034265 5.27659537335675 -14.7192712843673 -3.67838063666447 -10.5389816198565 -3.62309982182714 -3.37793197118665 -5.05785549195199 1.19716489673234 13.3173448950076 -12.8020616452981 0.440275925942322 -2.10631831301252 -3.57332147105948 -0.05738716574661 4.04318412134975 2.18407809286281 -7.29306671508169 -3.99693833545544 2.98508969186434 4.24422843236188 0.0600172603298101 7.84458349292791 -2.76851056329891 -4.35649527553283 -5.58210359478267 2.29538085522622 5.14154229540768 3.60374007668332 3.27105844774099 6.14975045151767 -6.54493246389633 -1.72838981071271 -0.841740267642546 4.15474620229152
"X13" 24.6692852920709 5.46625061497226 20.0838871176437 2.4016048214415 37.9407250575092 3.30671321789154 19.462013544067 -32.3934473871952 -12.6705667861481 -6.9909481406274 20.7401988056898 -18.5283236507798 9.52037882514933 29.3846807808407 -8.60572388863281 -11.7216501025827 -2.21563058388866 -10.6712152930055 -3.70904953126281 4.58487221383098 -0.0752449625373711 -0.968016479227565 -12.789699074761 17.5749195196378 -7.01071050723195 -7.52944645429723 -7.4199338262365 -4.80140620710866 -9.46737170085559 3.03479474791061 5.30667592004809 -4.9681804025015 3.14499292470669 -2.96107936233436 5.49048987399098 5.60586296670989 -14.456551237234 -0.465977093765312 -12.3571188592205 -9.88548883453434 5.24622506889894 -2.41125881492381 -5.55121401597541 -2.07795293967229 -9.03489991852758 2.36132807816564 -11.6538080926022 0.908851557288363 11.3244366245007 -5.54438180691189
"X15" 20.6177739011036 -63.0195598217386 28.8692587814509 2.81406099030504 24.785544872957 26.957592600622 1.09935135307762 -1.79729311884087 -35.8796137736295 -18.5634622592576 -0.916499650174556 15.0007163205267 21.3857418593737 15.8628375818852 16.4550245875628 3.36938766066528 15.4189914686936 3.46133326083826 2.4205442018662 1.31381465380981 6.92536869032153 -21.575981731561 -3.74014974837149 9.45778618145308 -17.9784220316098 15.7541260263944 11.6251322688135 13.0401331916654 -40.0871848311913 1.52006557965566 6.57033487655865 1.1796290988174 11.8180756436232 3.7979447915125 24.4855681639399 -1.79663994109937 -20.1400170777713 19.0938874759338 42.8030972426643 -28.9423663884733 24.1370273021381 -8.41342926259364 10.7402829010517 54.6059622047961 52.0852263357911 -37.1291913467072 -15.5807341880442 -13.2166860024205 31.791215464019 49.6931424692776
"X17" -11.5986405220254 -26.0361491091802 2.67530646138889 38.4752435344173 -16.6028006350867 -6.35465971880196 -8.56081564278211 -12.1926571431815 15.4867793850014 -17.5364756138084 8.80611105394622 -5.30121942070899 -3.79909466558516 -20.324558557032 -0.0597838167594764 14.3148906559886 -0.764988536641415 -3.92589396154501 2.28795273164822 6.52394750258143 4.31945032127654 5.09672717117953 -1.28190127955709 -1.82627983953502 6.80599672857149 3.43830589982192 -13.5690565754489 5.0027184330579 10.350284269476 5.26386233287429 -1.70067297022733 0.679614472214046 -5.52180558891398 13.292070126785 -16.898958479467 0.276853945387518 -1.31319341503872 -11.6193479054716 0.961956866800188 9.79692323427877 10.9042638014773 -4.78143109283203 2.1382334600028 -1.8958448665065 4.28402947408742 10.9175081610405 -1.02749729091566 -2.67614776105017 -9.65579870142294 6.15362920608379
"X18" 4.52658965145285 -40.2721431358676 11.4773719053229 45.1825022123927 -17.256516359018 12.1263150277012 17.8310363688976 3.1198818093853 9.89045958700762 -1.04459565693673 17.295766396898 -7.57534855579238 5.58936396649285 6.74095667967385 -16.7670223224196 2.49844888114104 -7.54153871350943 -0.942460755524631 -5.21942613908619 6.22757768848418 4.99215272404463 -2.71718515218748 15.2260773599256 5.0427707314622 -23.0160162731831 -9.68057060523252 8.56234754645989 -6.85450646516528 -0.581084166312302 11.0910010852398 -4.56815646036927 6.56715470104609 -2.73495817463699 -3.26468428910459 6.60223759352099 3.67555161903458 6.54768861095142 -6.52394486950895 6.23193106617267 -7.44084526125239 6.04150981081057 3.83218376583539 -20.3445356949131 2.12084568131919 -8.69705833051247 -9.52682046369941 -3.7518680113586 -8.90226816604255 1.68553024093129 -2.87834818251666
"X19" 41.3396009472276 -53.1084310438505 1.82297342193012 37.7749170132354 -12.4046740244728 10.2017854608537 -34.4533851755398 -4.508585750229 -0.0390045450220736 1.33894883926063 7.85200151929186 -9.79543712592137 1.9476188636876 -5.57567343899403 4.20042978170762 -19.9152607924325 -27.2166735202515 1.79833649989172 -9.96408718489796 26.6623123844098 7.84951034098267 -19.5550825079293 -2.14266975399882 -7.55510770314478 -20.4437611390829 -13.4694132624766 -25.113622736023 -10.3139236285922 34.1298003320028 -14.8176727504228 -23.1714334218843 -9.26212948399441 22.7670150054374 -5.28694814392831 -2.3528703479559 -2.59057661828476 -24.5538704528787 12.7399365979357 -19.5436248588366 -64.2819030463429 -14.4322169139299 35.7859969459396 55.1603639307801 7.43150075185483 -2.14539410618339 8.66806951091068 13.510936751446 -43.120410139591 14.7163157486342 -25.5752891321858
"X20" 9.67284010487871 -22.4137976094769 -13.3323139667837 46.1920454590167 -36.5212435079862 -4.3852638200758 8.14706441612529 1.69519178137768 3.67728054822424 -2.91701077689515 6.71638605833551 17.2509954377353 11.0283811207145 7.25006731322963 -7.7552642344432 -4.73820269740493 -21.4134649917727 2.38441880055448 -8.38645019258511 -6.51242050213421 -1.99768147054884 -15.2117450028275 7.11791978094832 -1.38964515011825 -3.18565794689266 9.44145206238599 -11.171738739973 15.6224827305147 -2.67330775344005 8.51007257934659 0.18394077276711 7.43702372583038 1.83246870244671 5.45366444060348 -3.53323226395935 -8.28896887481456 -3.91209913348811 -15.9620567635997 -5.90802272631043 4.84257917031627 -1.3973709910186 -4.07776235806639 4.59412101205684 -11.3801508455979 -3.75547566958519 11.7166792679126 -4.4600940399531 -10.0830615162771 -0.722862749650423 4.73293807566607
"X21" 12.5192963128346 2.31039463199391 13.6049062328364 28.6753273581725 -3.96401150706056 -7.6198693748865 -20.5169788244956 -3.63396376546117 9.41649459443171 -6.89707468026278 15.1481197541401 -18.1980891320102 14.0396137483661 -1.35449627646293 -12.2748290747323 -13.4209850483572 1.18385666259462 -7.94000053443477 -11.4024484942084 3.29315866864592 -1.83783132745904 3.84423441783663 -5.10663278659728 8.50499816790756 -8.60917105082782 -0.0325875827247293 8.46984296481692 -8.30286618646451 -2.25576791107303 2.20457912787597 -4.3566942258207 1.58920062218287 -15.7710318129889 -6.69149971285995 -11.0313354035512 -7.82498228098764 4.00129366133429 7.32987748277184 -0.590643091630383 3.94324564678576 5.85541071501127 -0.278198635119611 20.854463038354 -7.39624093095008 2.94278030745871 -4.50978768400988 -7.61282499366912 13.4650794174689 0.610701794806164 11.4112236145457
"X22" 24.5197295517117 -39.4685424965878 12.9502156993905 24.2262538686644 -1.12982324454045 16.9477172912203 1.95778096590775 1.61688991437585 -9.37947091623445 3.12928889263126 -0.583649225305241 -4.40140656153088 7.78975815686821 20.1882281296477 -8.43293497396078 9.94629941117416 1.61420981818614 9.35849408948683 -8.48900980195157 -4.82442855770346 -6.65298234640612 -9.27739936210997 -4.57740802807458 -1.70487560015562 -18.8710038747876 -10.518361765758 -6.78575225875361 14.5049821660082 4.8671237645591 -18.4964326561773 0.304438996162681 3.67733100184308 7.59006762088131 -17.2620364630858 0.0542920734472525 -5.5437927733327 10.8221833809153 13.1735727886138 24.2148792285848 -3.03910924020025 -2.94832165779793 7.61931079315719 -5.15280561131343 -15.2208774510514 -12.7658150467441 -8.27093240299749 17.3254463432316 6.3482038364511 10.6837355745986 2.94871148134966
