"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X112" 8.913967089 7.752265406 6.49838155 5.9892283 15.80180583 10.01635257 7.222169575 7.002122655 7.501917399 9.175559955 6.815324214 9.090402521 7.056046821 7.105430346 9.593394066 12.4837965 6.168035539 7.042955494 7.10983856 7.157536839 7.303730059 7.896865653 7.066491334 7.068316385 7.708049575 6.916378766 5.672359857 14.44512565
"X113" 8.921016859 7.703257309 6.52943348 6.404463398 15.65092237 8.320990296 7.06892113 6.971331863 7.204854695 8.720941568 6.882262894 10.66932306 7.02091942 7.192593019 10.37628554 12.9128674 5.938982574 6.976835853 7.133550897 7.127430965 7.24427607 7.934710114 7.038885693 7.125231641 7.695097716 6.98276965 5.689840307 14.26331051
"X114" 8.362485668 7.867018234 7.203323827 7.640495752 15.83930121 7.145983565 6.023394722 7.082149664 7.199935553 7.721699475 6.873791755 10.17150178 7.038523524 7.326320101 10.39334215 12.54010164 6.342470004 7.064124977 7.122402773 7.217313635 7.211923393 7.465694608 7.157894343 7.038455194 7.82375343 7.150939343 5.593653969 14.33992421
"X115" 8.689573893 7.758880054 6.4384784 6.669501684 15.83195858 9.069985879 7.169204453 6.975706588 7.552556003 8.645319331 6.870405757 8.94955894 7.061375889 7.201208644 9.752291295 12.43089005 6.183108413 7.022870744 7.165454464 7.349179543 7.127659958 7.714867313 7.185292734 7.044645426 7.658966595 6.964867691 5.616315195 14.45321072
"X116" 7.864376675 7.85551228 7.029010337 6.897265071 15.68425028 9.175657219 6.498023243 7.070857052 7.147156595 7.964373168 6.724285353 9.150263601 7.078266462 7.143102367 9.777735379 13.03463429 6.180985155 7.135588784 7.227120423 7.160180602 7.331554492 7.668805532 7.205585344 7.166916871 7.638682363 7.04958516 5.778649889 14.37019324
"X117" 9.097173022 7.874183619 6.456760532 7.056217678 15.67658076 8.099490407 7.550808816 7.006584903 7.064880872 9.742425905 6.892625211 10.94703218 7.117951904 7.180708292 9.608463129 12.31586889 6.161950549 7.098956646 7.194189469 7.183353379 7.208553084 7.551353682 7.015900156 7.199284173 7.575480964 7.013712881 5.68378402 14.42783177
"X118" 8.918148353 7.727752992 6.647903036 6.976929608 15.72823336 8.734480245 7.214194443 7.032551323 8.128704968 8.492770583 6.9157854 10.76480923 7.082799187 7.113452606 9.728982221 11.96497599 6.039803824 7.051942476 7.154116722 7.197979742 7.21311575 6.746464325 7.076431879 7.163469112 7.675872719 6.970306606 5.677420651 14.42889608
"X119" 8.404717533 7.741679325 6.671828094 5.149538716 15.68712312 7.081122916 6.032400848 6.944461092 6.911629383 8.082015214 6.906759254 9.72799776 7.007036359 7.288366024 9.768907446 12.73804956 5.980902391 7.054888959 7.144261454 7.165743669 7.1781111 7.880540815 7.13874085 7.026980332 7.689433363 7.037356668 5.807396534 14.17572938
"X120" 8.957469212 7.835610991 6.536819964 5.960820596 15.66787431 8.426126328 6.792557847 7.002701023 7.149034475 8.382615361 6.908026641 9.86822813 7.02164711 7.12239673 10.34171728 12.74799697 6.111232078 7.168830988 7.113021189 7.228599372 7.283499134 7.866353723 7.158062338 7.059904188 7.611562996 7.01895053 5.659873718 14.38842079
"X121" 9.387881123 7.881638027 6.770369308 5.918201266 15.73133742 8.830908496 7.745485768 7.031953509 7.281258386 8.332396027 6.79542008 10.9936981 6.973466963 7.129597992 11.01845645 12.58855095 5.98992531 7.003179923 7.074875322 7.438112161 7.278752171 7.662056125 7.090281879 7.070171933 7.786051382 6.941105255 5.607040992 14.43936395
"X122" 9.484570783 7.864755711 6.543695436 7.116973227 15.54028321 9.709728254 7.853359091 7.090257232 7.005416241 9.12337545 6.781161043 10.16416301 7.10807796 7.114535241 10.22449282 12.94852961 5.978926273 7.102058015 7.269134167 7.201476359 7.235435095 8.037872993 7.029223028 7.076956188 7.633388244 6.871699072 5.720862714 14.42190816
"X123" 8.451078017 7.836833226 6.862921432 7.418978517 15.70414128 9.196961291 6.856061976 6.979180114 7.125691687 8.480257018 6.851065849 10.15730088 7.136423721 7.103140612 9.197801871 11.7203112 6.548406337 7.057893301 7.083644216 7.287759075 7.158199992 7.617168199 7.059119098 7.027295707 7.559407279 6.980448142 5.680821729 14.40819908
"X124" 8.376060628 7.927700725 8.368692234 9.787044951 15.68852372 8.95919383 6.373360896 6.996305902 7.109338604 8.178774747 6.989045937 10.34804112 7.031789074 7.450874809 9.124410106 12.19249006 6.196638725 6.991118997 7.16449416 7.209143373 7.156533032 7.703254316 7.071593375 7.135886984 7.760536345 7.004267987 5.682403552 14.34298166
"X125" 8.414011657 7.763454074 6.526312292 5.556810795 15.71256236 7.981203758 5.76901611 7.008538774 7.109514807 8.089964691 6.834537321 8.824379378 7.134109918 7.175509842 9.181668037 11.55442636 6.588629438 7.103451839 7.23385514 7.185129401 7.196245654 7.054040829 6.875592065 7.108790508 7.891408304 7.015427674 5.701950884 14.30253471
"X126" 8.67823009 7.735678671 6.703522388 6.458953102 15.58847938 8.311904257 5.586334575 6.962467907 7.291659571 8.580778265 6.96483139 8.682445625 7.047712027 7.166198148 8.493589931 12.3972371 7.196439852 7.019810297 7.198020469 7.255305209 7.241890373 7.592613837 7.144349457 7.110255744 7.791346349 7.095677498 5.76893248 14.24469532
"X127" 8.408104377 7.650068224 8.007027318 8.980159459 15.4929314 8.456076809 7.273848838 7.093997616 7.245336875 7.906826425 6.858693675 11.54497354 7.019880732 7.479961416 9.388749257 12.79721559 6.303498863 7.111024777 7.206639393 7.254200739 7.202425635 7.596494047 7.072054368 7.019967142 7.623884606 7.04401412 5.77744383 14.35245678
"X128" 7.759668235 7.562435338 6.766980575 6.486764928 15.40872736 8.009024318 5.905441678 6.961080708 7.035557398 7.704641966 6.919916427 8.670255604 7.096766875 7.121708772 9.56304569 11.60450472 6.407782127 7.057595139 7.21963418 7.319748278 7.301525887 8.055428589 6.985093794 7.143207954 7.752820982 6.971487861 5.696144952 14.37415277
"X129" 8.700796324 7.77673419 7.907854423 8.611674977 15.67895405 9.768887379 6.235980383 6.978090684 7.254238767 8.161104227 6.971981792 9.719332793 7.171795704 7.191445959 9.701504003 12.22365327 6.559191531 7.079543297 7.250398013 7.379691908 7.182439599 7.980354741 7.237736308 7.068239927 7.724286073 6.963939404 5.660118062 14.51679641
"X130" 8.0035807 7.645688761 6.867057277 6.390968235 15.6939897 8.247500839 6.095386219 6.983194804 7.405574453 7.839483278 6.883622138 9.820813237 7.086534467 7.094093606 8.758954492 12.3158283 6.760326666 7.04382846 7.221166464 7.220158577 7.19318694 7.425329055 7.029173886 7.055344116 7.625136497 6.994722317 5.609889333 14.26915946
"X131" 7.871507827 7.884887935 6.478916635 4.340760158 15.51338465 6.910747537 5.013309476 6.987521428 7.313243597 8.428867811 6.862218143 8.335433334 7.08044289 7.112980047 8.804612009 12.48705499 6.203006879 7.094414461 7.11799689 7.204193858 7.238997182 7.404073897 7.055691798 7.135445966 7.545580731 7.120400234 5.749152955 14.29617811
"X132" 8.888888162 7.826078064 6.465130659 5.744179877 15.63597865 8.105437675 7.137241234 7.038324113 7.100111005 8.727985367 6.85174384 10.03569353 7.056977513 7.17335398 9.824732598 12.25715296 6.210194464 7.021940825 7.163716666 7.254499029 7.264897771 7.74860583 7.077361412 7.091799467 7.643849279 7.125309351 5.647667084 14.34848557
"X133" 9.373692474 8.005325301 6.872391878 6.480556695 15.77131565 10.00858078 7.038809012 6.980758508 7.28278016 8.748397079 6.874545019 9.853025894 7.126683414 7.2969562 10.54226955 11.52802135 6.146176616 7.090417689 7.24747174 7.22855263 7.299058412 7.836702542 7.2642119 7.008094922 7.670682548 6.938943635 5.655577495 14.50347169
"X134" 9.340493263 7.817009942 6.292799216 6.023451905 15.7677617 8.905591746 7.963464837 6.975920721 7.140340275 8.29915511 6.989895891 9.991351324 7.168330859 7.18085601 10.1584039 11.59309471 6.116287994 6.999388827 7.332876923 7.224661097 7.116158466 7.782456577 7.057974957 7.067363822 7.705272711 6.891956643 5.738043309 14.33057085
"X135" 9.841049856 7.797121253 6.473925982 6.764959091 15.6453077 9.283288951 8.308673196 7.020467166 7.049165321 8.780697428 6.94438408 10.75447596 7.090230136 7.193556576 10.3865667 11.27744365 5.801894957 6.987224534 7.188877974 7.217092812 7.202934543 7.714222238 7.004196904 7.222408504 7.598814487 6.913674 5.685004141 14.34409684
"X136" 9.050451251 7.781987946 6.365140446 5.860869939 15.67261153 8.300707652 7.296865805 6.99327846 7.104924953 8.453797506 6.885529231 9.924098336 7.07616253 7.16413299 10.14696345 12.08251485 6.155727859 6.950163098 7.178582745 7.251917163 7.214512139 8.064254509 7.13531512 7.044281492 7.564672212 7.00684851 5.705616231 14.35146098
"X137" 7.95321321 7.949587748 6.353600849 4.71905823 15.39249026 6.468192099 5.715086156 6.998365148 7.201096022 8.212002488 6.90965868 8.409114223 7.02443598 7.024734334 9.498484401 11.74730294 6.203253292 7.032334731 7.213160954 7.309620269 7.236674621 8.093819096 6.986261315 7.073179802 7.662216516 6.973305908 5.674189087 14.16584876
"X138" 9.148838177 7.828521826 6.386571476 6.237467081 15.56354217 8.852934879 7.380510304 7.02376457 7.281164497 8.674171195 6.785718764 9.925191176 7.246741333 7.159307421 9.913367709 12.40331101 6.096526597 6.98370187 7.099650511 7.337710958 7.315508746 7.255785785 7.206958705 6.886968266 7.54339833 6.987498899 5.568767869 14.32808264
"X139" 8.733321323 7.714447654 6.313867868 4.298535834 15.64618608 7.723336551 6.437955806 6.947984764 7.409436683 8.983945643 6.878868233 9.136419886 7.021370854 7.238878059 9.096486075 11.90507755 6.347647566 6.942537272 7.182638074 7.29401565 7.177623853 7.90139594 6.880577214 7.093443475 7.650844871 6.997154443 5.788411298 14.35282114
"X140" 8.813816112 7.922202819 6.474250273 6.361681368 15.79811592 9.071234224 7.050771641 7.039864483 7.2899933 8.395579834 6.80251532 8.681244321 6.911369046 7.125536768 9.341642701 12.14538705 6.036502982 6.990834268 7.249477365 7.218252078 7.203693518 7.458125177 7.127736538 6.984025244 7.7120373 6.856488712 5.862029797 14.60562333
"X141" 9.032224871 7.729543213 6.363511773 5.684898359 15.70198674 8.652489016 7.172738725 6.98401318 7.251025968 8.743069461 6.856521346 9.173196679 7.050135165 7.255160554 9.42338173 12.32525147 6.295685874 7.049369172 7.142239803 7.249405532 7.292176196 7.902939646 7.06786227 7.07045002 7.546251257 6.960968628 5.692007878 14.25959257
"X142" 8.991435736 7.924829591 6.629918158 5.929171378 15.72542475 8.438700633 6.635029187 7.009913731 6.954097661 8.796633217 6.89494148 9.978657525 7.201956517 7.264638212 10.01210999 12.69427245 6.059071308 7.068496976 7.190259841 7.241050013 7.240519457 6.996081977 7.080069461 7.063034122 7.603208535 6.958891396 5.678137605 14.48586553
"X143" 8.899195548 7.784004521 6.899629481 5.958972315 15.70339916 8.611929745 7.590490127 7.012708791 7.124156527 8.511603229 6.92397957 11.27317042 7.086202785 7.193162604 10.64288917 12.4797477 5.778343273 7.025508439 7.067382381 7.293340056 7.217075852 7.812008354 7.136836651 7.092682908 7.457535181 6.988567386 5.826530316 14.48502181
"X144" 8.575998937 7.881352166 6.530269798 7.402953006 15.47224572 9.01761514 7.493515201 6.994134068 7.136972848 9.098452746 6.987352169 10.55638189 6.921874131 7.138465174 10.02225967 12.59136417 6.067822154 7.066129546 7.243060104 7.218955866 7.220807827 7.357170623 7.118208195 7.212190918 7.620085051 6.996273746 5.787423478 14.26889796
"X145" 8.485859027 7.941750398 6.650005834 7.139439687 15.66324701 8.075134456 6.157561651 6.949484735 7.274201067 8.69174917 6.871152393 10.68885371 7.064632917 7.441078354 9.407615945 11.6839148 6.203224082 6.994976791 7.143312464 7.364646407 7.161125304 8.273101719 7.07965484 7.012534705 7.643577849 6.93819947 5.681101331 14.29615598
"X146" 8.860666446 7.778653188 6.343370619 5.776357812 15.63622306 8.073489234 6.765898735 6.969835997 6.98777199 8.21346938 6.778997491 9.174531876 7.070021406 7.224029748 9.53977395 10.93661095 6.025969583 7.007444667 7.188224512 7.294308694 7.198550115 7.510035192 7.085413397 7.075192968 7.632646109 6.897080852 5.700319509 14.24905551
"X147" 9.38851587 7.792159999 6.404861378 5.989271326 15.70850543 9.693032103 7.51031694 7.037651564 7.190929538 8.482650055 6.864756569 10.45082817 6.94871193 7.156018243 10.00022491 11.15759105 6.064315023 6.918359776 7.160252354 7.25484901 7.216970796 7.229535274 7.155031127 7.057542633 7.56160656 6.937561603 5.718110764 14.46947055
"X148" 9.582654526 7.689046682 6.520346915 5.457393563 15.86246489 8.613067626 7.44788292 6.980289357 7.143129571 8.715265013 6.986648628 9.95368026 7.092479389 7.246518938 10.27526563 11.86046511 6.160183994 7.051992151 7.105239153 7.097631364 7.262291016 7.812426146 7.09282506 7.063724854 7.739248296 6.976734084 5.789110296 14.45006952
"X150" 8.712690983 7.739653859 6.835722086 7.595525633 15.65915829 9.375613093 7.338960408 7.034205317 7.504668452 8.649265935 6.871541254 9.675581967 7.014519922 7.283862763 10.2309345 11.76796523 6.120037692 6.983282898 7.164684105 7.184154696 7.140839279 7.656918779 7.015165998 7.104561308 7.686044299 6.877617017 5.707356241 14.36601813
"X151" 9.189670258 7.769110197 6.380807766 6.317353915 15.83886658 8.778681336 7.535218766 7.040292814 7.078448837 8.238919254 6.946722823 9.525326878 7.004497319 7.198589103 10.56122843 12.3571248 6.088766603 6.99468013 7.273716895 7.291137409 7.227464286 7.839829027 7.129422337 7.137277538 7.890694965 6.867575245 5.617228359 14.47862716
"X152" 8.829460826 7.74503697 6.425831481 5.579694474 15.69271093 8.060107698 6.774341959 6.949805421 7.598559951 8.288006741 6.958961413 9.839655076 7.055783965 7.268793596 9.799909554 12.18679961 5.947832818 7.066936223 7.289927114 7.280571383 7.193169385 7.579692498 7.094066193 7.053080866 7.599357646 6.92638058 5.732956086 14.40282924
"X153" 8.932090233 7.814099278 6.551847269 5.624142672 15.71777694 8.282068464 7.068711307 7.023893791 7.006942713 8.796967538 6.9345773 9.77315208 7.0855599 7.06341369 9.971171582 12.06694321 6.066243007 7.233301728 6.99746763 7.230101293 7.32058827 7.441634883 7.053070568 7.132889142 7.567616725 6.952746917 5.709432213 14.40873011
"X154" 9.322358126 7.756947283 6.418415536 6.289518483 15.75660872 8.782973121 7.97088363 7.012577303 7.023467493 8.106328922 6.830027585 10.03201147 7.104686967 7.182463999 10.5536003 12.15658236 5.910526814 7.143983057 7.24989002 7.307839395 7.213953613 8.029073809 7.069099189 7.017008295 7.570008314 6.978614939 5.781440274 14.47176975
"X155" 9.263389585 7.737303874 6.682529567 7.032280432 15.80780795 9.824544769 8.310307575 6.934313774 6.995848306 8.571445976 6.898338253 9.72043481 7.009532457 7.113339587 10.14545575 12.47455304 6.000137168 7.073803762 7.14539652 7.273169362 7.239312928 7.432579323 7.162128953 7.036779728 7.688325816 7.017035042 5.795846439 14.51779226
"X156" 9.224847126 8.029863275 6.648838797 6.686451977 15.93494582 9.22116395 7.864167785 6.986014602 7.192960945 8.289359409 6.93663754 10.54415812 7.060197941 7.155359098 10.60472276 11.71063806 5.866665851 7.017778506 7.173137657 7.198451841 7.203448407 8.127814309 7.321449316 7.03868094 7.629562701 7.015200925 5.775949782 14.47057245
"X157" 9.119659615 7.813357539 6.900202532 7.78867703 15.83351189 9.07712374 8.263253305 7.052532511 7.190244588 8.253456155 6.779400241 10.70151694 7.037906608 7.194169687 10.43654764 11.79927488 5.912669774 7.029704133 7.261148919 7.190987675 7.168295279 7.886002202 7.080932473 7.053344334 7.627590285 6.947779462 5.691390506 14.44375968
"X158" 8.692858679 7.672152845 6.361260895 5.635504318 15.76770688 8.66904691 7.179821825 6.955934154 7.171703184 7.92366314 6.874991153 9.606719616 7.11635733 7.121375171 10.05358718 11.10659639 6.214008726 7.026632318 7.110626743 7.334156041 7.290772972 8.420824517 7.035883819 7.084583381 7.754703796 6.831464992 5.759431024 14.45613524
"X159" 8.352979744 7.771139481 6.550686668 6.676322 15.78964481 7.891697982 7.011091566 6.938711465 7.501347239 8.51515232 6.909486376 9.875706795 7.015616142 7.195367443 10.20844323 11.48531039 6.06108805 6.985331287 7.148194796 7.269636217 7.236787616 8.408206035 7.136199397 7.215181974 7.678746155 7.042951002 5.65956561 14.34717735
"X160" 8.923991519 7.90753827 6.572806699 5.985788574 15.80264184 9.171287442 6.813402393 6.919911972 7.101672903 9.066933642 6.922042391 10.57868937 7.091273933 7.259246446 10.41779839 12.22432905 6.010562247 7.045444888 7.154123675 7.237419531 7.311361658 7.723629113 7.115590523 7.052888061 7.507033054 7.022082188 5.879179807 14.43758865
"X161" 8.109246501 7.908762083 6.481292535 5.084088899 15.55811816 7.238422498 5.968711562 7.00885965 7.364370765 8.042469821 6.900172322 9.231964129 6.950964748 7.146832931 9.61463394 12.38001069 6.184326459 7.052000089 7.22915572 7.184403728 7.231385935 7.646094302 7.12286161 7.163101265 7.529368813 6.969201495 5.751587563 14.31963685
"X162" 8.532012106 7.857297883 6.776717712 6.980410399 15.68582658 9.03882483 7.540831207 6.980227331 7.663895138 9.721442063 6.868734443 11.34850511 7.056393294 7.120571705 9.86821216 12.313349 6.096587298 7.016950183 7.263811276 7.331517807 7.142744466 7.973687945 7.020672477 6.995101384 7.752576982 7.027012041 5.820037588 14.2903236
"X163" 9.042655316 7.907874557 6.943123466 7.922486341 15.67586223 9.994989428 7.23936502 7.026667657 7.476867682 9.984476792 6.800242114 9.946418413 7.088683664 7.067786704 9.703254841 12.49952921 5.843536634 7.072758786 7.125000501 7.10878651 7.231658174 7.571312012 7.015096511 7.046663757 7.649970406 6.926784025 5.805519931 14.32345563
"X164" 8.292078268 7.888696243 6.600771002 4.602382704 15.6947725 8.866062948 6.184776495 7.032791136 7.771319684 9.863556161 6.861476523 9.266114509 7.10101355 7.176612046 9.689214782 12.27430414 6.200682888 6.9450223 7.212674825 7.221769939 7.107578889 7.607455872 6.975162356 7.053371812 7.594558427 6.960669735 5.778504737 14.44489536
"X166" 8.28826018 8.077806031 6.822022204 5.895756091 15.4869563 8.734825648 6.703994127 7.007819001 7.34262295 8.410379204 6.910623929 10.11243258 7.005944567 7.190333788 10.03925441 12.02766951 6.080629216 7.013790293 7.250298417 7.20606747 7.248002133 7.458404899 7.072613179 7.127394787 7.607458316 6.954306348 5.758267835 14.22274079
"X167" 7.957236091 7.783611904 6.461795837 5.286408088 15.73311384 8.427659748 6.456258484 7.015853898 7.38889018 9.157120261 6.834301548 10.08745552 7.170442916 7.040649971 9.741402271 12.53972592 6.262866967 7.084527476 7.190725413 7.365740666 7.278723641 7.900915092 7.094466992 7.096048722 7.694508775 7.041774289 5.637856487 14.35185381
"X168" 8.666638744 7.745819873 6.394763336 6.068278697 15.8352933 9.128030069 6.855193132 6.955475205 7.239037046 9.020056641 6.885600756 9.732315042 7.122063962 7.217416656 10.15991885 11.87096042 6.213857182 7.023844813 7.199725049 7.314369862 7.367377387 7.90619287 7.018157881 7.06861827 7.762378514 6.947552754 5.748452401 14.50099437
"X169" 8.683905044 8.069858304 6.468795825 7.723099197 15.31279531 8.448957125 6.951172656 6.934211859 7.082052109 8.562558302 6.790275632 10.68469344 7.075026075 7.068354585 9.796002349 12.09506701 6.109512255 6.976596363 7.211170571 7.288579787 7.254821062 7.822676232 7.082452009 7.215397007 7.663469699 7.006230393 5.711111836 14.19834921
"X170" 8.913336784 7.860723607 6.517057036 6.752481182 15.82193853 8.756976124 6.461431259 6.98184119 7.467107647 8.788802526 6.823967153 9.708554796 6.952816921 7.259072375 9.526759211 11.93604166 5.957559999 7.08596427 7.27047434 7.18892506 7.181645904 8.099826651 7.060569969 7.043520177 7.580420226 7.000593555 5.861710701 14.44687355
"X171" 8.92936195 8.085912354 6.717360441 7.572564934 15.72203967 9.663922296 7.408719183 6.995696588 7.538612812 9.632199764 6.859032036 10.96701816 7.123220638 7.264150724 9.590076537 11.50561516 6.398112815 7.005534796 7.215107152 7.126629685 7.214728998 7.946669999 7.122324463 7.00756843 7.601997603 7.021960158 5.666668604 14.49832673
"X172" 9.871065741 7.980413885 6.52782393 9.00848227 15.78218468 9.943754364 9.364246421 7.037496391 7.031511558 8.579462745 6.94549248 11.01983609 7.102486133 7.278114871 10.90433566 11.62900205 5.827472858 7.027260242 7.25319494 7.194258362 7.221776382 7.973086683 7.00776984 7.081940458 7.687153715 6.961281746 5.71541756 14.41174855
"X173" 9.040962477 7.673838886 6.307899008 5.350439951 15.62722663 8.01460405 6.457081845 7.038312465 7.300317791 8.036729489 6.924154745 9.474580485 6.937838717 7.153111635 9.755049223 12.13829345 6.045395538 6.963419984 7.270943169 7.230611334 7.197890096 7.392618066 7.135711015 7.023877699 7.601547595 6.984784471 5.740274696 14.30897284
"X174" 8.443260675 7.916549242 6.6694474 6.61375846 15.78406901 8.715138722 6.510569866 7.034134022 7.134181613 8.65004299 6.949950569 9.699816903 7.110978477 7.106984449 9.773630483 12.50906192 5.876313887 7.140208591 7.066670922 7.18805312 7.157718483 7.728709154 7.155155234 6.961457645 7.726073826 6.997760364 5.726485121 14.37957008
"X175" 8.308928412 7.878785347 6.517406951 6.59361413 15.66835467 9.234548637 7.615503673 7.00954021 7.228491644 8.297916542 6.945705853 11.42065425 7.10525605 7.082054241 10.61568676 11.51694944 5.98300301 7.041060513 7.141572325 7.215829401 7.241537093 8.002259438 7.127303045 7.104810655 7.609632118 6.979571104 5.631276093 14.38317889
"X176" 8.961767673 7.948723874 6.502419196 7.453011427 15.76970656 8.664592774 7.025011661 6.936834878 7.254355864 9.085451701 6.934091923 11.84667851 7.112153381 7.461246252 9.989316382 10.68536897 6.08103399 7.102835011 7.253910054 7.092181072 7.23538306 8.026229166 7.096789685 7.076643977 7.684765008 6.959095844 5.75208539 14.30535811
"X177" 10.28578104 7.676455167 6.472563587 6.856459836 15.67501368 9.846011603 9.296291826 7.011598463 7.152413635 8.714444173 6.904267026 10.42163694 7.077301385 7.175659324 11.04440618 11.87199262 5.91524998 7.038789299 7.298516717 7.167682061 7.202700482 7.854160259 7.021986861 7.068914153 7.6535672 6.933662046 5.743868878 14.44664864
"X178" 8.947091361 7.631008249 7.792155708 8.433961023 15.53358813 8.100642909 7.016567977 7.004447832 6.903222073 8.216956176 6.894778208 10.79374692 7.013476422 7.155096089 10.13327547 12.71152595 6.258145202 7.058908501 7.279573905 7.155036906 7.144643554 8.236954235 7.075998761 7.152536647 7.607955 7.029536897 5.743269345 14.31525963
"X179" 9.55311526 7.73152193 6.714566018 6.110067748 15.6181549 9.218992572 7.560338435 6.962644154 7.470804181 8.633466778 6.886658599 9.654098792 7.002250192 7.119005019 9.919019183 11.71420785 6.193359938 7.034710935 7.145471478 7.243426813 7.259025177 7.36912848 7.077063297 7.081853773 7.584744716 6.973575278 5.653840247 14.44691988
"X180" 9.272287787 7.559996134 6.4597015 4.945777971 15.5736397 8.432624801 6.672160059 7.024864683 7.294344123 8.284316289 6.78342506 8.733581031 7.018900029 7.097201704 9.442024662 12.21500099 6.066471427 7.038582181 7.158616548 7.301180333 7.278339194 7.399166682 7.173349663 7.0748826 7.745019723 6.976589319 5.750049546 14.44554061
"X181" 8.708121477 7.722736384 7.019483043 7.351732857 15.69452474 8.403116325 6.69277159 6.983667542 6.98941473 8.127889675 6.879330534 10.57635005 6.973979031 7.22048327 9.638192776 12.0612325 6.172213674 7.064162009 7.150938211 7.41227926 7.238059114 7.42371734 7.128663725 7.160998412 7.487507979 7.061349946 5.703676891 14.4270505
"X182" 9.440830305 7.744891731 6.697191264 6.374607657 15.74325676 8.22597935 7.591715993 7.099453405 7.21691119 7.908989237 6.946203553 9.885459711 6.971506688 7.135778293 10.33826188 11.28053438 5.901284703 7.096192058 7.13358514 7.086447045 7.189551676 8.034440747 7.099379107 7.087538039 7.708090556 7.062710831 5.693147395 14.29306026
"X183" 9.06271048 7.783433373 6.513446115 5.857145266 15.76431084 8.739833349 7.225145597 6.997271931 7.160417939 8.423854472 6.811949539 10.10544358 7.057905723 7.142160284 10.21522708 11.36333638 6.174673657 7.06371769 7.141962718 7.502657649 7.086247712 7.832935217 7.060160651 7.066394492 7.753401677 7.023455433 5.856479802 14.40104812
"X184" 9.078944304 7.803267391 6.406986192 5.451810545 15.73084097 8.390267282 6.915499627 7.036054264 7.507087426 8.502712786 6.77853516 9.366566233 7.034683884 7.174993498 9.285703115 11.2076705 6.160755748 7.015671081 7.1706408 7.248427249 7.171427438 7.47004819 7.096735777 7.103570103 7.624700099 7.0595459 5.699791047 14.44339352
"X185" 9.180462253 7.937296687 6.706614208 6.316955506 15.6820714 9.036326739 6.975871643 7.033141634 7.222291895 8.354902618 6.869471425 10.18535045 6.980102747 7.282980388 10.2075722 11.75084618 6.159821869 7.036089197 7.176825039 7.226692838 7.277643037 7.910850116 7.054141379 7.054620398 7.672854825 6.909545168 5.765023224 14.29859143
"X186" 8.617739752 7.677104525 6.403217103 5.737975244 15.78879103 8.856615556 7.059379435 6.982481305 7.787226452 8.619269322 6.82614284 10.56633317 7.042765108 7.126076368 10.29939702 11.30953062 6.130191595 6.998409436 7.229049319 7.281443544 7.223045084 8.110325306 7.158439748 7.107126269 7.521562323 6.92522306 5.726066449 14.35525505
"X187" 9.602104756 7.935368663 8.264730162 9.059998855 15.73614235 10.11806947 7.629973891 6.970810041 7.835539764 9.513592776 6.860587688 11.6604425 7.004718238 7.808353912 10.71174999 12.49225956 5.945164455 7.022005017 7.234042367 7.231806294 7.18859652 8.095135049 7.014645646 7.006278004 7.722312714 6.9542601 5.648959095 14.30801175
"X189" 8.444416744 7.869544124 6.398210037 6.508945546 15.72207355 8.163563057 6.206383543 6.983158471 7.021638826 8.099841892 6.954019034 9.372430026 7.079528743 7.077588759 10.30177794 11.79358549 5.909245781 7.029983327 7.213314402 7.233841353 7.301227221 8.047477393 7.1458581 6.988303214 7.586789799 6.957619359 5.69714339 14.37090195
"X190" 8.225146554 7.670362977 6.390457184 6.641025858 15.78225756 7.678542204 5.969776765 7.071188385 7.157227933 7.998614212 6.877780586 9.683554086 7.072815163 7.182104011 9.572205668 11.1709646 5.981385113 6.98241938 7.105145889 7.034080588 7.20740193 7.921901422 7.016362352 7.082590118 7.651485457 6.958141599 5.694288783 14.40179035
"X191" 8.443751516 7.769682357 6.731824012 7.004708904 15.70009699 7.680434421 6.410776554 6.959833578 7.127314672 7.951190297 6.898387841 10.56532248 7.034577465 7.2481143 10.52529624 11.41788633 6.269426377 7.023855845 7.193539946 7.209012796 7.209240497 6.840616157 7.071843174 7.065404937 7.635287853 6.936361662 5.641647616 14.42557883
"X192" 8.247250678 7.95188655 6.455227819 6.355297008 15.66610897 7.809574046 6.229400739 6.982181433 6.981585835 8.436863279 6.907865656 9.747755211 7.065286079 7.174387623 9.473692009 12.17458822 5.987997557 7.048243445 7.228205471 7.212135616 7.27859332 7.677492899 7.29829154 7.044719493 7.567332807 6.960563371 5.835205653 14.46327623
"X193" 8.976447474 7.959447171 6.503616064 5.746381743 15.6774254 8.281968613 6.382590456 7.000395513 7.154940606 8.241130462 6.802807937 10.0719156 7.043460813 7.096400602 10.07715143 12.04638345 6.199220937 7.002415789 7.185333659 7.110383716 7.195497243 7.850554334 7.07210344 7.033017173 7.517513919 7.055152803 5.816131995 14.44373228
