"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50"
"X65" -44.9223413654883 -26.3734724332045 34.8004742848556 -5.47235460886141 -40.4366044524501 11.5968317101554 7.43764751024905 -1.98380520597438 -4.60004062469071 4.74826329847977 12.3351005040708 20.2776499193671 -20.3543212514565 -10.0429122198169 -1.36283646702464 0.818240032763613 20.0684998652816 -6.19493241162542 0.996997977671756 1.04849023173704 -5.17842817143952 0.436441085527127 -4.66985036107842 -11.3990965550677 -7.82879190368045 7.93762235214736 -4.65275022165692 -3.26223482344174 -3.17501571202231 5.27533798128549 -4.40672386192198 0.334530974013175 4.24893913059605 -5.02853101935626 11.2678717877193 -0.100064569702032 2.50890243122026 -0.962421179670243 5.84284525187367 -1.58587568055477 -3.02413246428479 0.165954257476257 -0.39917037216094 2.75791989433889 -4.70578473615813 -1.91875971165032 -4.04903954401686 2.83809684897793 0.0471632076914979 -4.88190850049599
"X66" -36.8611389483242 -16.6305732657177 44.9797934416779 36.139765133049 -11.4540231697313 -17.0937906246189 -45.1701376590135 23.9957608658348 -1.53238982915915 7.13922477252399 -5.01005265558706 -1.22894087681097 -0.910638879319838 5.88960777608589 2.92672046389988 14.7777419707306 20.7105420510972 9.50996024231391 7.01922740427208 -8.5225055214592 -11.7747427997803 14.3915422617525 -12.9279495843145 -8.81645100038577 -19.8047478724006 12.4177921898983 -2.59100910703579 -3.5376167415611 0.764462547649524 -25.1468603586439 7.13801141347516 3.99169830575116 -29.0909541323319 -6.56908586476101 -5.699620875415 25.2662861101337 -11.6612304062463 10.9034503293825 9.34365132206383 -0.461275047368674 -16.9893628802484 -11.3648942647079 -5.53774633229085 -5.77961403156472 -1.22166554891231 12.9539801771807 -5.04268440754743 16.2455036140293 -13.5098350052527 -5.27650585348824
"X67" -56.333533558268 49.5799824410197 -25.4825324804832 6.10761177065279 -41.5868555392368 -1.74868435428492 -9.56697564215809 -12.0063375983778 -11.9975517374271 3.43768477237315 -4.04568168005836 -1.41173711670294 -14.3693082122474 9.16005124972347 -24.9753547587473 9.52278727116166 -6.06543457817347 -6.36349264361599 -7.90559784852097 -1.91531484528768 0.00193082290909921 4.22588885864779 -17.7689180765264 1.65755706954588 -5.79339427693625 5.19344291765429 -3.78322675589665 -3.51024266960311 -2.01727882477241 8.6330783459211 -2.95837563800284 -3.79185659577361 3.20950302447253 6.50561975913443 -4.15300335423599 -2.0983074193176 2.33594100062124 -1.47206881222344 -6.18396953094659 4.08265276951034 -6.67037232807781 -2.59537662832224 5.18214660689902 4.83747273866214 4.77055813317626 -9.28238462362302 -3.02448858920298 0.840853650764066 0.146270764695593 1.96028247012468
"X68" -37.8879767302652 33.4722982608383 -4.20683334285916 -15.8935953044162 -12.3864090003907 -2.00159566518694 -33.4174013711648 2.91492200044707 -8.11383665812796 -8.13371426293705 18.6076959368299 19.2325737574547 -34.3734260475261 11.3256942271676 -19.1220480898359 12.1168507047188 4.18665357730403 7.73277069831391 7.33190108576981 -7.72430851016115 7.33510520243477 11.5974354284474 6.26154459549807 -23.2017210065351 -34.4220933222225 -7.45194743323174 -12.8741034437494 -28.7057597649116 3.81755904157974 7.00366703952706 -7.16373336742641 14.0814006249471 7.85499382130263 -19.0726842557883 13.2906008131305 1.65525878157532 4.22566743547271 2.44288042077081 -27.7345575181243 -7.56785902861282 5.66808470235425 2.40440108530377 -7.57741831152332 3.59391733659707 -21.652428644712 1.66169013342367 0.881210739988406 -0.919151418947449 -13.7232205473091 -4.76982047508076
"X69" -38.8191610486264 -24.8976667826386 75.951894642546 -25.6746370288643 0.146759173460071 19.3623758823168 -1.68297241432348 7.8397435435154 29.9796902381433 2.47775273409686 -7.19451955202309 0.14256869887987 -21.1485138819705 -13.6650046370329 -18.6630283495934 -0.540944396555454 4.22687599636576 10.0296425538149 -5.97666323640439 -17.3264795328553 -2.0849439428579 -3.38674055515021 6.37452638940522 -5.61036097245074 -2.02271978758024 12.2419637193945 -1.20085529710701 -3.13229234708028 9.35293943511066 6.18157749503702 10.3389238492757 -2.3676710179306 0.272861641193505 -8.95372607055808 -0.356387621080821 -3.17775639662472 -7.36338303017596 -11.2294694970027 1.17952878541695 2.69460514565262 3.0380963492282 -9.72173419477033 -5.18144948769342 -7.48717167328205 -6.04061667778153 3.6594805337386 -14.6162019730434 22.9272323794398 -3.58473268398303 -9.69186444492964
"X71" -64.1581495720149 9.22028174184324 -7.04217053464351 -1.82347596955797 -1.66736219410348 14.0117593826197 7.62713606272384 35.9204734219315 13.1131582043957 -8.78718165100748 35.9032425568649 22.2304749863392 -13.2256990347546 -3.38387498301241 5.54821841004002 12.670859560079 8.93414512457736 4.31814972947643 -3.57716643364738 -3.81571966099694 -4.34022147469735 -8.79460822149112 -12.8208808282578 -7.65706060446396 -12.8215292153597 10.4317922973682 -10.2500335855177 10.0729071083036 6.22212949970092 6.6068617009237 7.01060219504556 -5.34856622222896 0.769491926795705 -1.35913568345636 0.0447850441449316 -0.125483408088105 -3.67575713211164 3.71305396269686 -0.0301971880517561 -1.23426539804265 9.85143016643703 -2.0834516220046 0.575147755886083 -2.50665604382326 -0.819094178649996 -4.13225618078317 2.73078710652512 -3.74899806691147 -1.51414871910859 -0.514867477511076
"X72" -30.598440651856 -15.6809594212552 66.9700061699529 -19.5230886390226 -29.5656321540683 37.3582964561444 -4.60021452105849 -18.9152462461344 13.2575503998036 -7.7351265804855 -2.8732519582636 20.0818346233302 -4.86558264234491 6.49698743832888 -29.0963607725901 12.1610905003712 -4.22493875768994 -12.0820294317801 0.403449777454342 -19.5383727079307 -3.08388736157464 2.32824956387081 2.33906671912025 4.53107899157106 16.4924660549295 2.99697382757327 6.30441438803002 -2.92103546395365 0.964829237851954 -1.9096569332755 -4.04565865131537 1.32719061315902 -2.1248885353224 -10.158497521909 -2.91406851751347 4.97843564324286 -7.40283305002658 -4.85280032953738 -10.079265769365 -4.13913451281056 7.99627044694507 -2.91058961842481 5.59998339735613 -3.45903713623071 -4.86048331007483 3.71016719897253 0.576116272683149 -6.1078812075643 -2.89675853064031 -10.1472951697757
"X73" -25.7548530167708 45.7517389367048 82.6460402730769 31.2033555654302 3.46370168630041 13.265025110546 -57.2134176953983 56.1703515936371 -13.9935809028417 9.23941413325211 58.0033983817946 4.14676012013446 -34.5829705538299 -4.55588295098686 -25.6407232770219 -58.2423657905693 -50.444647851027 15.6238863336249 -32.6107843610412 -20.8917719324728 -19.7648453361965 20.0011040938474 -29.0352156855453 16.0996152073998 -6.39831307030337 -3.89973311739964 4.48822931887737 18.6402772034115 14.3707596549349 -14.2075390165407 4.92944311466843 -7.54787232386716 7.85272095647623 -2.79451470599199 -14.675344969673 21.5742439256598 -39.4697434675639 -33.5727137658038 -3.97269050761867 -23.6294986439301 18.0571826347422 46.110854487061 -5.8077808455873 44.1850738239386 4.93449949161086 13.4752673947606 -54.8630396259279 -34.5802269892003 3.27079782420735 46.7988057396822
"X74" -41.6879542334416 11.8091195418826 26.3456450327449 23.4197080762867 -1.97790877653867 33.6696379256251 17.5746395910055 -17.5243360828566 2.33289359683897 -26.7606995643787 -24.0647310296211 26.2195243263377 -16.8581245362384 -3.97426870605931 -27.6604038800365 6.19314964206294 14.2242736529686 -2.21832042513991 -20.8992690838883 10.1319026307658 1.28125373966098 11.3506060805945 13.7267298505549 6.03785592898235 -8.73913610818807 5.08507851284439 -6.83222483153615 3.91348749906606 -4.18514481991854 12.8479911313309 13.8764869236602 -10.4313120962407 8.39685731499452 2.75056907211545 -16.3006498885476 3.24186340943898 -16.1440490246434 -6.21261534649139 -7.00646429599988 -7.52630078976606 10.3634706682126 2.3182239970701 -2.63584664817857 0.661811566558447 4.63513811139457 -1.80364940094128 2.00177671788877 -4.47747846927638 -1.57464676418037 -12.1112644810519
"X75" -23.4461535839237 13.7924477004992 9.20752088089839 -21.5068983860992 22.2883609398084 2.06464676118244 -41.19824724259 3.02494406958276 -23.1055999578885 -14.9125505144378 24.5806965548353 6.59107781858016 -7.67287105086524 20.484932475363 3.42274095728715 20.1319410394789 -3.48165204789113 -2.70237996620307 0.480963145824788 -8.74954757371566 -4.75249505854873 -2.52154601627061 -5.20448578198303 -2.6050237735294 -4.59326682608538 12.6649620143392 -4.69531738592837 -3.93631794473131 -15.2403208963781 -3.87545272739722 -9.21081245504371 -1.45194145723705 4.05377437806927 6.26306057311186 -1.90940984994828 2.16987060226113 5.09091269527649 10.4787774413568 8.29969194028455 -5.52666357990866 -4.35675874688975 -5.43996003733682 -0.525438967992524 1.24481901511179 -4.8709768428194 2.56808800229702 -18.7345561296626 -2.13870118569026 -5.50739587721346 -5.24534881821228
