"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X136" 8.949535506 7.270381834 11.50490489 10.85888918 11.06256803 10.48870333 8.335006807 6.925659539 7.009832959 9.632668475 6.972741099 14.04951827 7.04363453 7.981031915 8.270975867 13.27353912 7.193509069 7.124753474 7.235466548 7.211470526 7.198521746 6.647565505 7.094766518 7.069135009 8.526838596 7.004195445 5.95693971 11.16081633
"X137" 8.179170587 7.263837282 11.35394878 11.25038001 11.44093911 9.914421675 7.489824686 6.986426221 6.999954428 9.544200796 6.77379721 13.64651434 7.069897795 7.55966401 8.505996468 13.21403261 7.418214273 7.049781698 7.149759289 7.190696836 7.070412899 6.681017747 7.070095406 7.095213492 8.52316253 6.978045962 6.028099321 11.47778673
"X138" 10.03712597 7.566005983 10.0328953 10.52399986 14.00298206 10.36298018 7.77257206 7.012538795 7.293088168 11.15870385 6.845344863 12.77492075 7.013568639 7.464638897 7.549599256 13.31470437 6.900715387 7.186206965 7.280320602 7.25283378 7.205047998 6.273430926 7.112793335 7.04308292 8.126223605 7.023959064 5.792164073 12.62823726
"X139" 8.906858777 7.307117914 10.09256649 10.18716567 11.63373543 9.739431456 6.768106584 6.874935101 7.135479212 10.59561379 6.752779403 12.9335763 7.06719099 7.099199909 6.78562263 13.04987975 7.298326649 7.052775724 7.270215267 7.330172294 7.251495456 6.818212554 7.038237764 7.127874666 8.452964332 6.933706754 6.167773625 12.68841328
"X140" 9.141401126 7.290571038 11.32091387 10.92715268 11.51299447 9.991807916 7.571336825 7.038915626 7.141254123 9.245013128 6.87954896 13.15219961 7.040550733 7.277762118 7.89959388 13.10168403 7.026696998 7.072359902 7.235920749 7.139934064 7.194987671 6.591996602 7.124313237 7.02659266 8.478159825 7.030274625 5.713848692 11.26670686
"X142" 8.952181616 7.299830862 12.00103793 10.99530668 9.60937929 10.24600326 8.238828709 7.015377319 6.881903429 9.291528125 6.899761007 14.29573892 7.03481617 8.652335351 8.744939698 13.1157242 7.178831611 7.070273146 7.208328682 7.210806648 7.190127759 6.234901974 7.111913827 7.009001957 8.723181367 6.991988632 5.87349446 11.3928808
"X144" 9.078824531 7.471970349 11.9165051 10.98255779 8.553880911 9.99492319 8.216376182 7.012403378 6.871259776 9.821241316 6.776732098 14.09763313 7.075183367 7.633063877 7.813482721 13.16360093 7.097440637 7.055627258 7.263955902 7.207716869 7.287835671 6.364901265 7.04460222 7.116807591 8.953128158 7.074975879 5.81745238 12.07170366
"X145" 7.775181151 7.217074209 11.83552126 10.7945023 9.330951767 10.09916737 8.009951924 6.926906592 7.013271818 9.075068619 6.862407545 14.04143816 6.917556764 8.235719702 8.219062703 13.02916794 6.741934315 7.086503738 7.156901445 7.202602535 7.136986092 6.726542888 7.035359563 7.01642365 8.351596594 6.996382346 5.824282206 12.05195403
"X146" 10.04052404 7.298540945 11.31850887 10.37542333 8.538715265 9.549863614 8.236217889 6.992908612 6.875543772 9.163768731 6.84030649 13.76994172 7.058512176 7.553730276 8.528507055 13.11495703 6.12572332 7.079895229 7.303187825 7.313782965 7.387755693 6.579556115 7.009748238 7.159185782 8.891813005 6.952628699 5.666318099 8.849978048
"X147" 10.20049294 7.472431318 11.61503547 10.96172088 10.50106869 10.44755874 9.65588727 6.986914716 7.017634608 9.87065861 6.893341264 14.86053559 7.060536803 8.490059177 8.504195052 12.768065 7.527604946 7.033191542 7.223890516 7.257591212 7.186072772 6.503395824 7.123429075 7.062300992 9.135465422 6.896558041 5.972270601 12.66681449
"X148" 9.750823143 7.450557751 11.84608469 10.89446282 8.56023729 10.23816225 8.787888255 7.062393096 6.995134095 9.241980169 6.861834556 14.37070159 7.042730835 8.480070472 8.433574114 13.01207127 7.233790518 7.100425233 7.187634806 7.174502884 7.310096215 6.451743463 7.051414755 7.056410605 9.090601127 6.979111874 6.032232677 11.9695012
"X149" 9.090178659 7.158956928 11.9580092 10.95397579 8.896082675 10.0310729 8.846555675 7.009258696 6.889372708 9.20564817 6.949893902 14.15995173 6.983642199 8.3261045 8.766743386 13.12183433 7.436312256 7.07856727 7.268425241 7.234386659 7.249997038 6.848155062 6.981944776 7.083353903 9.240101663 6.871561377 5.799299895 11.50796421
"X150" 8.691737377 7.433376251 12.69132333 11.21783004 9.130753431 10.48472392 10.07928716 6.878433923 7.177599222 10.29990511 6.850334935 15.36318966 7.060653199 10.43776329 9.287848572 13.02250221 7.78444404 7.035051611 7.185050763 7.296276933 7.219359484 6.99681744 7.099408505 7.061135603 9.224669289 7.008936249 5.980925517 12.99784143
"X152" 9.621130607 7.272699222 11.54231848 10.96595786 9.130130718 9.991457467 9.136436633 7.054268823 7.224889293 10.09754264 6.975206963 15.15688339 6.991374437 8.883732705 8.527542007 12.82733493 6.897280982 7.059821405 7.213665958 7.329303886 7.312050172 6.673623226 7.150478794 7.124936642 9.570722697 6.968526383 5.708053531 12.38555521
"X153" 9.779563924 7.266529424 12.26734397 11.35820969 8.469187311 10.00699999 9.614295182 7.015942087 7.013410035 10.34034172 6.886740627 15.09058541 7.070492128 9.174143332 8.29769309 13.2548554 6.613569456 7.065730624 7.382287722 7.299587043 7.339198594 6.514734236 7.075780332 7.069996966 9.800744258 6.954333377 5.861652992 12.05395561
"X154" 10.03629347 7.266528262 11.00408285 11.06446198 8.783556456 10.19532498 9.238810093 7.029244963 6.908365658 9.271140797 6.861304676 14.38306681 7.187429682 8.964978741 8.26837592 12.52186778 6.797077221 7.073544002 7.294662484 7.165473365 7.268595836 6.844998763 7.176864906 7.126885729 9.11711678 6.951376096 5.756080632 11.08856544
"X155" 9.742264767 7.292432399 11.7293049 11.29471307 8.505871761 10.20111916 9.93281895 7.059196324 6.893544673 9.223405504 6.868070065 14.93386484 7.10588966 8.160331526 8.12702574 12.70600011 6.938226189 7.031108235 7.304114863 7.312606803 7.207401738 6.668077495 7.057515629 7.076712878 9.295421284 6.918667519 5.947387578 11.58580323
"X156" 9.46906378 7.22903595 12.21936579 10.78121919 8.50427156 9.946664581 8.872165871 7.018771858 7.068153498 9.877774435 6.840457339 14.41766402 7.022128406 7.479466334 7.671262262 13.22945229 7.031859543 7.020132451 7.364365366 7.315518845 7.136319393 6.855330286 7.1028929 7.272236967 9.242076558 7.045859841 5.680830625 12.12543378
"X157" 9.42339975 7.29817958 11.77462105 11.21913433 9.208233855 10.14505361 8.910013858 6.971462953 6.940773909 9.400094151 6.917640457 14.19466448 7.097974279 8.318726285 8.143359933 13.08184295 6.76483932 7.02715673 7.236245625 7.304445648 7.253293281 6.632556164 7.161003474 7.093765131 9.08759788 6.972749227 5.773361188 11.17786689
"X158" 9.641096218 7.272349409 12.10869953 11.25008206 8.531672991 10.3097801 9.360413737 7.016719331 6.950699994 8.343947303 6.845374299 15.04396049 7.02367937 10.09931251 9.024233593 12.67940382 7.012494218 7.051327977 7.198429099 7.183052127 7.064726697 6.963671268 7.178773866 7.113627663 9.331884765 6.98926281 5.879679653 10.32978143
"X159" 9.233005988 7.227855276 12.48783075 11.25514963 10.41369881 10.20721702 9.014165639 7.040212528 7.094943755 10.22647701 6.831347673 14.50822193 6.984932067 7.259771291 8.042872642 13.01076322 7.216946781 7.04221981 7.335117972 7.247532213 7.234146441 6.991711548 6.954458991 7.181598232 8.938988264 7.121237603 5.75669079 11.15296805
"X160" 9.527048221 7.295745151 11.77589716 10.98592805 10.37035796 10.28614997 8.319432316 7.021074984 6.926874791 9.451892014 6.860341182 14.63645179 7.020843084 8.428334107 7.918566945 13.27204288 6.6611198 7.148470478 7.279713531 7.208869094 7.235448181 6.236606702 7.100329782 7.110497874 9.386248292 7.050110937 5.915401147 12.38025955
"X161" 8.679784623 7.309396105 10.32948363 10.69280244 12.36195482 9.232165675 7.135731986 7.003586406 7.054130799 9.626501997 6.844562598 13.16327141 7.057000374 7.215962467 7.743660951 13.17573847 7.04758501 6.967057604 7.167456872 7.256758238 7.224530949 6.429156094 7.263898807 7.049039931 8.604792054 6.98493213 5.920768142 12.15216562
"X163" 8.998273099 7.223700692 12.25927584 11.23425561 11.22454195 10.66332503 9.639774326 7.012033102 7.041054966 9.852396343 6.922909079 15.14719661 7.026415858 11.22663189 8.72522866 12.47140127 7.029873925 7.038504119 7.218826317 7.495499789 7.271734087 6.399798466 7.024172456 7.149469266 9.413582603 6.968145277 5.957117111 11.92776492
"X167" 7.694193468 7.425136625 10.65395611 10.67122086 9.390698319 9.72338922 8.355165244 7.03258644 7.117597046 10.55050529 6.871404893 13.23298904 7.051851919 7.170655827 7.243082409 12.5877741 7.370812706 7.049356699 7.291397279 7.253842747 7.284901584 6.574472933 7.127716267 7.046524494 8.520546839 6.982906605 6.299477266 12.20728778
"X168" 9.433762683 7.392890688 11.8292892 10.89458933 8.308020786 10.10818819 7.509635381 7.009180586 6.920888641 8.327035525 6.8512051 13.93637172 6.945624204 8.083925164 8.494242011 12.69643499 6.982270984 6.991871224 7.369885143 7.388284203 7.208286152 6.455875132 6.913678465 7.023819732 8.816881845 6.895526858 5.668923189 10.43332891
"X169" 9.005440638 7.195382997 12.18668282 11.49375884 10.04039029 10.33279226 8.066963226 7.034039895 6.960608477 8.351596128 6.852642439 14.31553805 7.066626449 8.323132778 8.900565426 12.84012195 7.189871164 7.022333653 7.392319092 7.22197511 7.288016747 6.816353208 7.076931963 7.090576961 8.961276389 6.985634289 5.866372034 11.06846941
"X170" 9.834060169 7.203738611 12.06603351 10.97340181 10.01853252 10.38935767 8.845826619 7.068100656 7.012096953 9.437633932 6.843653097 14.6289468 7.016034301 8.669350933 8.817070962 13.0951487 6.987317481 7.074992801 7.224587084 7.161376809 7.274247157 7.045832114 7.083853441 7.022518018 8.912425321 6.976449176 5.866150434 11.44899341
"X171" 10.10165809 7.287214642 11.37416159 10.88771604 13.44654207 10.6325773 8.342083949 6.97562973 7.228828304 10.1143968 6.928962319 14.26531012 7.045192309 8.193098774 7.82172559 13.05152063 7.315449995 7.07034484 7.193247156 7.133153175 7.189745873 6.59142554 7.15448796 7.159577593 8.530700669 7.015275378 5.954031532 12.23329423
"X172" 10.10581064 7.19225049 11.13324352 10.81497814 9.3665672 9.672801275 8.330439002 7.048568341 6.918941291 8.480695832 6.965052709 13.74833147 7.045196213 7.368757169 8.624474829 12.84599399 6.388660134 7.162910112 7.414598621 7.139858535 7.088816878 6.890111034 7.051204985 7.068666835 8.815480549 6.946681516 5.734048146 9.402105136
"X173" 9.945221821 7.220049377 10.8774039 10.70818014 8.957386317 10.29275244 8.480417626 6.9303641 7.012027385 8.887100188 6.895155869 14.17374754 7.144693314 7.703540895 8.502968069 12.47675873 6.89034294 7.049147536 7.284696383 7.290281541 7.233129657 6.308888429 6.982251569 7.068100276 8.78956723 6.905697447 6.128821627 11.15065204
"X174" 9.256036645 7.225050851 12.27088999 11.15344014 9.884672819 10.50635764 7.708089795 6.995957781 6.947706493 8.450466208 6.81805911 14.15475527 7.096233603 8.690397876 8.66489582 12.76687038 7.157369863 7.039227259 7.190281466 7.261704753 7.263296308 6.570583327 7.211751105 7.086258427 8.379295712 6.991808871 6.164632544 10.3744552
"X175" 7.883454181 7.198866849 11.29447932 10.96451093 10.95742162 9.223410743 7.953388492 6.968855298 6.989935261 8.814264509 6.89927456 13.59025837 7.152317464 7.467125677 7.837723425 12.85807691 6.795370795 7.094074638 7.191916624 7.125275019 7.352286145 6.713493917 7.12578841 6.960172875 8.318857939 6.906608398 5.692143527 11.46895419
"X176" 9.353637195 7.382039989 12.06766292 11.04529695 8.573858099 10.37355864 8.31845473 7.031225373 7.084653148 8.535483013 7.001793473 14.47875375 7.085256291 8.145020795 8.226935128 13.13198271 6.889268125 7.019627118 7.412383897 7.282656369 7.238783709 6.678443861 7.063709872 7.01496564 8.842060622 6.902795714 5.660311503 9.897209434
"X177" 10.41127709 7.326435045 11.1610466 11.06317346 8.265521128 9.482196228 9.299918264 7.06173924 6.973091379 9.388503269 6.867184827 14.34176396 7.020445323 9.082960331 8.559414956 12.27525001 6.882700908 7.021709004 7.361111272 7.344825981 7.275067872 6.971070171 7.034344074 7.180889188 9.203410855 6.992687053 5.805096273 11.49597043
"X178" 9.312425938 7.562368772 11.40794324 11.25052363 10.83417112 10.16133973 8.544176741 7.025599944 6.956348663 11.52665132 6.935154286 14.07561267 7.000772232 7.756635022 7.290873021 12.70945612 7.190227983 7.104495969 7.322521978 7.059717445 7.029854918 6.824893533 7.158761933 6.98014775 8.344121005 6.94968499 5.93872117 12.62536788
"X179" 9.105766661 7.290087174 11.29754625 11.03281371 11.45844646 10.11567318 8.567044234 6.982493069 7.047641508 10.33992826 6.886979509 14.29515741 7.03985552 8.018953751 7.914016782 12.58745591 7.043053093 7.025517836 7.373225263 7.386157617 7.242920073 6.336258672 7.066293122 7.058838076 9.274525856 7.086474777 5.821557457 12.55986925
"X180" 9.809081719 7.220652688 11.34137476 10.94329869 8.275012294 10.1334669 9.174710649 7.042588393 7.05488641 9.686446449 6.869962275 14.60055299 6.941549877 7.640375376 8.06591035 12.59108171 6.995356862 7.076745053 7.409729526 7.419974287 7.277570996 6.564253356 7.14815958 7.066278713 9.061271909 6.938708941 5.869327065 11.4814998
"X181" 10.20202961 7.267555539 11.57158831 11.16858394 8.351462683 10.33629945 8.899859168 6.986129988 6.917463755 9.109289918 6.830832377 14.9787941 7.101955918 8.322890025 8.141105866 12.15819724 6.900837827 6.997923227 7.369818966 7.358121933 7.340870269 6.658084295 7.028733722 7.035105121 9.602336478 6.918176474 5.772176928 11.23489648
"X182" 10.0351966 7.187297846 12.62547967 10.82537957 11.48402751 10.67767972 9.452876698 6.979468682 6.875354124 8.442225152 6.837479052 15.14185435 7.085154835 10.86653024 9.471641859 12.8495247 7.199757281 7.043006263 7.107324038 7.46855292 7.16283318 6.61221462 7.019062185 7.131200139 9.783774717 6.978938071 5.886093443 11.64843246
"X183" 9.30348238 7.411107361 12.21032474 11.42793513 10.02343554 10.6258121 9.655605134 7.035892189 7.070655349 9.292618325 6.972484976 14.88156548 7.185590372 8.284895859 8.182468672 12.53128772 7.224887433 7.104540759 7.258744808 7.158808203 7.124266431 6.475171415 7.000480367 7.048627707 8.986851817 6.895736351 5.815995994 11.39762284
"X184" 8.753909559 7.505006533 11.69519272 11.01223378 9.117042067 9.243563068 8.284116469 7.033619101 6.959536348 11.1486175 6.890366602 14.83184445 7.07300914 7.734433385 7.203834855 13.36079821 6.900548568 7.068541361 7.387938108 7.256012367 7.252369528 6.397566663 7.042148346 7.087159534 9.769527405 6.975002952 5.86057122 13.19526462
"X185" 9.537125877 7.305849131 11.24651652 10.8333225 8.779511576 10.07397397 8.697121649 7.032570659 7.003266104 9.358808199 6.971396744 13.91833862 7.094583855 7.975765726 8.288644216 12.61370375 7.224241576 7.046108834 7.476457226 7.179626729 7.185249869 6.742845313 7.051734114 6.981475912 8.77071512 6.836889641 5.914365098 11.36574343
"X186" 8.420838524 7.210285945 11.74885729 10.73879723 9.66116596 10.26075094 8.636701536 7.008195268 7.195719819 9.940245488 6.859462056 14.45192091 7.054153955 8.008501255 7.980660709 12.81288653 7.349724821 7.044855816 7.260867429 7.197725963 7.150610376 6.406339807 6.991114638 7.060015124 9.047191443 6.952383986 5.902734561 11.98424208
"X187" 8.341959311 7.464596321 12.54724234 11.18094165 9.662627692 10.60890578 8.99733113 7.015085763 7.385781548 8.434979508 6.96588512 14.71264568 7.066666921 8.740854826 9.139944776 13.0837572 7.741113666 7.257966136 7.483580721 7.239383961 7.296891027 6.740592358 7.382153435 7.111142528 9.435665847 6.954484267 6.024224232 10.98342983
"X188" 9.456485945 7.323755358 12.38449727 11.33137638 11.24961469 10.60479129 9.06030919 7.036326252 7.096956812 8.389641905 6.744418807 14.98609151 7.086207237 8.729565903 9.062318765 12.45541573 7.157934966 6.913802688 7.230830554 7.236407386 7.31953754 6.544436594 6.914588511 7.109573757 8.622601477 6.880837838 5.694537717 10.85227871
"X189" 9.427806952 7.262645006 12.41691548 11.27362354 8.611045599 10.60797639 8.563492058 6.995975968 6.881817358 8.045776432 6.873423439 14.85911828 7.059171043 11.00324087 9.841636043 12.9543908 6.97841387 7.014892143 7.135028062 7.401402771 7.901813214 6.610339818 7.03379226 7.047083857 8.710398565 6.960846529 5.681479897 9.997260911
"X190" 8.758284068 7.276238035 12.64479423 11.18741232 11.88966193 10.75723154 9.143675631 7.043048053 7.120793259 8.812882302 6.890798888 14.80075902 7.098291097 8.64747352 8.861808088 12.78263734 7.481632018 7.251206718 7.389172244 7.353031229 7.163441673 6.539051056 6.995064385 7.116725922 9.096272835 6.890175783 5.817700809 11.37915999
"X191" 9.566364114 7.097513434 12.27800972 11.38083776 10.29719327 10.90156241 8.557063284 7.014257478 6.935671164 8.507291211 6.866089977 14.49320684 7.1629779 9.437239453 8.813617578 12.522925 7.417797374 7.012842477 7.363863791 7.09454799 7.240256241 6.175125589 7.066431706 7.109331346 8.152357893 6.966514999 5.81211864 10.35793955
"X192" 10.22501677 7.222704239 11.9689137 11.14304167 8.450613557 10.56634814 10.05620816 6.952697513 6.956900169 8.759363247 6.857810865 15.2357512 7.004961533 10.35537678 9.055167035 12.26734689 6.959793875 6.91876314 7.227303803 7.372269757 7.161933747 6.55890774 7.037452097 7.165102908 9.423031126 6.841675738 5.689790907 11.32308795
"X193" 9.392503509 7.346156854 10.60566691 11.06661882 12.38981966 10.42947727 8.394422566 6.984634408 7.096329493 9.450659637 6.909973313 13.81962153 7.105579521 7.872442615 8.169225198 12.39276397 6.89820325 7.003477437 7.268765292 7.248311257 7.311167833 6.528828399 7.163407771 7.05911876 8.059098763 6.976547177 5.811194048 11.53183198
"X194" 10.43638373 7.497618406 11.04263245 10.89917023 14.49545668 10.5470445 8.544634475 6.965115278 7.197845068 9.532580807 6.934774995 13.28647365 7.005450621 9.234258049 7.673508685 12.51687883 6.755344601 7.036210876 7.410856964 7.187340068 7.09559531 6.582798819 7.089587828 7.046932085 8.146416072 6.95373173 5.818803302 11.80914889
"X195" 8.222677174 7.307304443 12.25630091 10.59117816 11.64501602 10.80188783 9.447335026 7.010864128 6.977373124 9.351154961 6.920150981 14.54090517 7.035217243 7.885977887 9.171777846 12.77859921 7.75679194 6.977645266 7.118188738 7.443269175 7.118298776 6.693456383 7.048370331 7.092313771 9.053247448 6.870866872 5.978629442 11.50800389
"X196" 8.727724889 7.277683688 12.20528872 11.22079729 9.550909801 10.59645743 9.017719538 7.01823044 6.991220422 10.12214648 6.912816913 14.93005422 7.066180727 9.507859551 9.211259971 12.74470837 8.061773915 7.016521079 7.244144797 7.123418475 7.263376857 6.587296436 7.091850986 7.082747904 9.925753682 6.983821405 5.772950543 12.3008158
"X197" 9.643140955 7.389685731 11.66441042 11.21513503 9.805555793 10.44017483 9.001111817 6.996864369 7.06022163 9.239351301 6.847447973 14.47689474 7.03879363 7.823259077 8.728849487 12.85692657 7.214742494 7.080505883 7.246439823 7.250583839 7.175689626 6.642448872 7.160477119 7.082710489 9.070394629 7.024944727 5.793141816 11.60931956
"X198" 10.4931822 7.104760477 12.12507645 11.20329291 8.650569445 10.47155805 9.052216952 6.97485949 6.97751103 7.493044401 6.937030772 14.42276846 7.087329618 10.47609737 8.980767593 12.68713221 7.129148093 7.088654163 7.344658333 7.416178142 7.115261871 6.264269082 7.367651666 7.109189087 8.865862952 6.92456181 5.695624601 9.889746746
"X199" 9.308926629 7.397291109 12.61254552 11.42369462 8.231982786 10.45633975 11.52824023 7.052700928 7.04894003 8.915312615 6.87420791 15.31933718 7.105115003 13.1815794 9.584458679 12.63801348 7.898295038 7.040854068 7.084853749 7.526225953 7.27155247 7.388084213 7.11376567 7.062671518 9.757577498 6.93789924 5.841050457 12.00553414
"X200" 9.853715362 7.350931321 12.36677016 11.25747303 8.623126279 10.61918125 10.73268637 7.044931852 6.973837081 8.292293406 6.817996547 15.38889209 6.993161393 11.27287027 9.115259941 12.56691847 7.402276045 6.994641945 7.28565012 7.263230901 7.158585678 6.417183017 7.117199495 7.1046448 9.426229819 6.831614977 5.63139686 10.99346178
"X201" 9.817200984 7.251085884 11.93747773 11.13837089 10.03252431 10.60255335 9.194385744 6.913656069 7.147958829 8.950029058 6.886621545 14.59649666 7.113326929 8.582979002 8.849296777 12.55104999 7.51165215 6.920194981 7.228159452 7.284370569 7.249875753 6.568484104 6.995221697 7.121731412 8.661917927 6.887316656 5.794139754 11.12048676
"X202" 9.819840887 7.511106165 13.04728656 11.36362591 8.398934549 10.50575718 11.60038305 7.041391544 6.949388868 8.979265324 6.884875715 15.52042447 7.086327845 12.87518255 9.339276497 12.69543742 8.438859657 7.077357531 7.312497777 7.449829745 7.208507908 7.013942396 7.025000597 7.098774303 10.12066006 7.029678494 5.774298333 11.12960659
"X203" 8.828577861 7.400903232 11.99807222 10.950394 9.940022753 10.41297801 8.96540952 6.936168755 7.287880163 8.813841796 6.838896962 14.598989 7.050451127 8.665673008 8.711016749 12.52482263 7.48446325 7.024154901 7.266123438 7.306411019 7.165013259 6.410451337 7.132419453 7.214570021 9.435600957 6.861142002 5.902907937 10.89613456
"X204" 9.68444114 7.301408819 12.76612754 11.31354369 8.30857827 10.54544658 9.82873755 7.02074047 7.001368212 8.008669815 6.842743136 15.45661562 7.090915927 12.68834362 9.460252589 12.80516523 7.696421237 6.908478715 7.236381357 7.406949269 7.251663287 6.495464782 7.148313061 7.083421453 10.27603718 6.906595848 5.701159056 9.554446133
"X205" 9.520147117 7.379345407 12.02815488 11.12539944 11.03605743 10.48875293 8.839950964 7.032908713 6.951935651 9.428470804 6.875024277 14.72420139 7.036560056 8.587205261 8.516994885 12.24055642 7.044532796 6.976732798 7.173034582 7.241861142 7.255993875 6.737958803 7.052201539 7.068718417 9.019815822 6.968502581 5.730101574 11.16658259
"X206" 9.185975559 7.272367886 12.87545328 10.89226976 10.22066138 10.60715829 9.759138751 7.031904018 6.94963264 9.114543485 6.884048513 15.37741236 6.999005659 10.33600113 9.70858466 13.13358173 7.390754936 7.232884378 7.261778585 7.231819959 7.237097589 6.679610706 6.935017612 7.208056955 9.642474132 6.963453936 5.850201457 11.74078476
"X207" 8.685343571 7.135941249 12.69328881 11.03241575 8.443407391 10.53317597 9.483437339 6.996385063 6.934392466 8.335885433 6.945878759 15.46668065 7.04818669 11.10713378 9.300636242 13.09186281 7.360651458 7.150294547 7.142850584 7.328236294 7.154885066 6.601331224 7.133529883 7.07435584 9.589729551 7.015378761 5.770027644 11.1849773
"X208" 9.916039025 7.577817724 11.92156809 11.20801771 8.209482978 9.762666173 9.340413949 7.050528204 6.938452633 8.928747499 6.898032191 14.62333978 7.072544232 8.583217874 7.570971713 12.72062762 7.039661521 7.048572236 7.173087377 7.11331801 7.180658142 6.943248191 7.347102278 7.035469724 8.041304638 7.004752368 5.834981417 10.90141107
"X209" 10.44139547 7.316382461 11.16397583 10.88701827 8.370204587 9.814367136 9.118066617 6.966982827 6.946767255 8.53113773 6.942589284 15.10087312 7.06156643 8.747809086 8.747203452 12.31783487 6.695867715 7.001776326 7.206169066 7.262337796 7.259449799 6.544226214 7.084460808 7.119351957 9.853690557 6.964452901 5.618428413 11.34868974
"X210" 10.23346283 7.194536593 12.86093298 11.16627338 8.83265518 10.60516199 10.91449693 6.956053157 6.942112868 8.791497608 6.918549228 15.53368824 6.978490915 12.93574135 9.85626111 12.99791279 7.904095878 7.099588314 7.315491531 7.622713072 7.146847307 7.10508365 7.051630598 7.135668528 10.09677633 7.030371661 5.721516373 10.33794672
"X211" 9.947741326 7.279036659 12.1053551 11.06559599 8.444867238 10.20108899 8.651345099 6.988101746 6.906339059 9.225928544 6.970296169 14.67163159 7.002623137 9.140832468 8.848971079 12.91898768 6.595084226 7.01666446 7.536867772 7.166676303 7.325939952 6.673709066 7.304287218 6.975844833 9.449808234 6.968668817 5.749127997 11.12315094
"X212" 10.32039501 7.335254573 12.1002288 11.17036566 8.26861112 10.45095444 8.996751488 6.985153878 7.057839802 8.66174977 6.902148263 14.88345031 7.035276729 9.081819004 8.386389057 12.733917 6.872295268 7.013809818 7.324034018 7.386867505 7.30998419 6.603591685 7.086744779 7.090929139 9.729024049 6.929935473 5.651864334 10.32864794
"X213" 10.48495097 7.220468094 12.3776934 10.93821047 8.426849377 10.2225221 9.745603174 7.014114858 6.868993843 8.921985195 6.866938318 15.3993474 7.100756162 10.94603914 9.151446759 12.86666525 6.622261178 7.043978161 7.436905446 7.306587047 7.192846862 6.628081985 6.992490296 7.11048461 10.18517274 6.973184241 5.686433739 11.16171136
"X214" 9.623277616 7.184045609 12.24193019 11.18814432 8.306686037 10.42600681 10.19147746 6.95477722 6.872438854 8.634447398 6.934864173 15.43912833 7.068329366 10.95098879 8.910232909 12.33015268 7.054101246 6.946001545 7.266203421 7.351702044 7.241858634 6.587841699 6.958970248 7.136919586 9.024586471 6.789009703 5.730607784 10.87183748
"X216" 10.38640986 7.145795806 12.52092492 11.21293897 8.252486923 10.47589252 10.26342366 7.0125056 7.036487468 8.588610934 6.861019251 15.36417742 7.013321529 9.951365962 9.068702615 12.81217324 6.852774005 7.032767208 7.261607616 7.274442124 7.262920164 6.375552518 7.050235507 7.077159175 9.567765652 6.95866888 5.859667994 10.81959582
"X218" 10.604271 7.308970385 12.85195023 11.10658897 8.438134769 10.43836213 10.895598 6.975676132 6.973694161 8.830156232 6.974005644 15.44090465 7.017999684 11.97103346 9.752988738 13.13046733 7.765410717 7.015148962 7.20430239 7.462650832 7.130052905 6.786878016 7.022184993 7.134054598 10.09052452 7.060841992 5.886958081 11.4635237
"X219" 9.660032817 7.24276639 12.50544786 11.16208859 9.528883758 10.39524641 9.425152875 6.97403531 7.13856575 8.272297242 6.787237183 15.09858722 6.992979898 8.705439729 9.04792463 12.48928724 7.180974884 7.024487453 7.128920487 7.343970676 7.195160894 6.66015349 7.032874533 7.075246056 9.516168699 6.967503277 5.853790425 10.21593371
"X220" 8.957866719 7.262261231 12.07777865 11.33917977 8.326037206 10.27722586 8.43389024 6.943969981 6.923835714 9.065878181 6.859324812 14.66865312 7.019109751 8.846715331 8.389267505 12.88026314 7.014408446 7.030439984 7.183522317 7.202319768 7.10819914 6.411660341 7.059965801 7.106876426 9.523203941 6.997550288 5.803522078 10.1254813
"X221" 10.39793509 7.280024458 11.61311391 10.97537551 9.711761936 10.36932204 8.804847618 7.026455366 7.035213307 8.882292112 6.991797067 13.80734507 7.008960568 7.712047567 7.757838575 12.70759174 6.922369879 6.864317038 7.290871979 7.27999988 7.210059751 6.199075165 6.941731559 7.000815244 8.460833452 6.865943601 5.84549335 10.56450202
"X222" 10.16030008 7.361852416 12.34418519 11.08024904 8.681046073 10.36851847 9.692938018 7.019040291 6.889230139 8.839794344 6.849269077 15.25193754 6.967063775 8.383094072 8.496825858 12.81872107 6.944178067 6.941044384 7.287803653 7.230393285 7.281652924 6.391824302 6.999999094 7.167219984 9.578709903 6.984725547 5.76287817 10.98273388
"X223" 9.939134661 7.460097283 12.06185731 11.04682027 9.38820889 10.15559252 9.519619168 7.001846953 6.952978244 8.759309852 6.897892169 14.7116959 7.02034847 7.432937841 8.048903744 12.63183751 7.1798258 6.928903141 7.402687276 7.212437012 7.229846126 6.578719213 7.100210066 7.065868165 9.348112793 6.991638841 5.864851586 10.77217378
