"cyto" "RNA" "cytokine"
"X76.1" "0.322585465208362" "-0.0240193764367101" "IL.1.beta"
"X77.1" "-0.111369326559943" "-0.284752096308401" "IL.1.beta"
"X78.1" "0.0788924805878929" "-0.163354592827179" "IL.1.beta"
"X79.1" "0.419979931830815" "0.0204278238803383" "IL.1.beta"
"X80.1" "0.0483978931679794" "0.00801566096119375" "IL.1.beta"
"X81.1" "-0.0207339509989481" "0.0103103835190913" "IL.1.beta"
"X82.1" "-0.804737668028692" "0.084375557732796" "IL.1.beta"
"X83.1" "-0.455624593663465" "0.0745659004386501" "IL.1.beta"
"X84.1" "-1.14748045677304" "0.131327005946377" "IL.1.beta"
"X85.1" "0.633248690212162" "0.187325020123166" "IL.1.beta"
"X86.1" "-0.460501114337326" "0.0293498439946293" "IL.1.beta"
"X87.1" "-0.540495064766091" "-0.00545006216355116" "IL.1.beta"
"X89.1" "0.707511884224956" "-0.434433502882983" "IL.1.beta"
"X90.1" "0.76980905407991" "-0.279724505664549" "IL.1.beta"
"X91.1" "-0.400885989927476" "-0.0664503740720006" "IL.1.beta"
"X92.1" "-0.559988247653972" "-0.0228607211142946" "IL.1.beta"
"X93.1" "0.253108252621043" "-0.267514489033262" "IL.1.beta"
"X94.1" "-0.677878354911292" "-0.0884533445334866" "IL.1.beta"
"X95.1" "-1.69743907039984" "-0.00814469981369974" "IL.1.beta"
"X96.1" "-0.25388525415858" "-0.0155446707104969" "IL.1.beta"
"X97.1" "0.219938855055454" "-0.0191486298369747" "IL.1.beta"
"X98.1" "-0.961861099307921" "0.647202531045711" "IL.1.beta"
"X99.1" "-1.09114003755199" "0.16594349942039" "IL.1.beta"
"X100.1" "-1.03714306185883" "0.0917327985275504" "IL.1.beta"
"X101.1" "-0.458709219667491" "0.718398901915503" "IL.1.beta"
"X102.1" "0.261770714203822" "0.120637306775181" "IL.1.beta"
"X103.1" "-1.31206685906912" "-0.127445661588784" "IL.1.beta"
"X104.1" "-1.59076489624598" "0.12351198069707" "IL.1.beta"
"X105.1" "-0.98904271474772" "-0.0793108610939318" "IL.1.beta"
"X106.1" "-0.147025590596205" "-0.130084048779354" "IL.1.beta"
"X107.1" "0.339363689163536" "-0.198071279639264" "IL.1.beta"
"X108.1" "-0.170664873881049" "-0.0408913183355988" "IL.1.beta"
"X109.1" "0.617317756549217" "-0.385908517363626" "IL.1.beta"
"X110.1" "-0.311367343548296" "0.394412276032822" "IL.1.beta"
"X111.1" "0.90244550006377" "-0.338351273353514" "IL.1.beta"
"X112.1" "-1.13131028207384" "0.409531918878281" "IL.1.beta"
"X113.1" "-1.08334994494882" "0.106105203545804" "IL.1.beta"
"X114.1" "-0.770235638759823" "0.069723931193565" "IL.1.beta"
"X115.1" "0.117494531525276" "-0.15421700499634" "IL.1.beta"
"X116.1" "-0.379333576887105" "-0.122232769394073" "IL.1.beta"
"X117.1" "1.20443337310577" "-0.199871434762936" "IL.1.beta"
"X118.1" "-1.18906794953468" "-0.250193078382756" "IL.1.beta"
"X119.1" "-1.95475569788103" "-0.0303478441548594" "IL.1.beta"
"X120.1" "-0.0443342675533205" "-0.266225445943649" "IL.1.beta"
"X121.1" "-1.46198107428713" "0.360710872378633" "IL.1.beta"
"X122.1" "-1.11994827968654" "0.286335794307652" "IL.1.beta"
"X123.1" "1.00288438798632" "-0.212091666851484" "IL.1.beta"
"X124.1" "-0.155348505704693" "-0.421004433586059" "IL.1.beta"
"X125.1" "-0.806288440291329" "0.368117616566857" "IL.1.beta"
"X127.1" "1.03408090251221" "0.00405432211161103" "IL.1.beta"
"X128.1" "0.394608443096052" "0.298688979085841" "IL.1.beta"
"X129.1" "1.43479293369156" "-0.266731746126412" "IL.1.beta"
"X130.1" "0.659296832057225" "-0.0829822327102722" "IL.1.beta"
"X131.1" "2.73466228029111" "-0.252496795912633" "IL.1.beta"
"X132.1" "0.399760258445228" "0.0204043706408274" "IL.1.beta"
"X133.1" "0.0635632246300987" "0.248392311022946" "IL.1.beta"
"X134.1" "1.83540907497044" "-0.146868558846618" "IL.1.beta"
"X135.1" "-0.0606205564283956" "0.0218676692675546" "IL.1.beta"
"X136.1" "0.435849405883511" "0.0540701469688144" "IL.1.beta"
"X137.1" "-0.208321017370205" "0.0239431095063868" "IL.1.beta"
"X138.1" "-0.781764354974223" "0.130880588049076" "IL.1.beta"
"X139.1" "0.376263644734625" "0.0814411298130859" "IL.1.beta"
"X140.1" "-1.67996651157047" "0.554234193205448" "IL.1.beta"
"X141.1" "0.531661610945002" "-0.120624186848137" "IL.1.beta"
"X142.1" "1.04431444522246" "-0.138286660036928" "IL.1.beta"
"X143.1" "0.304420856720745" "0.00159193471582382" "IL.1.beta"
"X144.1" "0.0372665754953614" "-0.105898770514824" "IL.1.beta"
"X145.1" "0.855975464273185" "0.1382282461154" "IL.1.beta"
"X146.1" "-0.135725359609336" "0.263389032095318" "IL.1.beta"
"X147.1" "0.89570710243738" "-0.0845758742957243" "IL.1.beta"
"X148.1" "0.366421551358148" "0.453031541024756" "IL.1.beta"
"X149.1" "-1.63889649101488" "-0.00917003306464315" "IL.1.beta"
"X150.1" "-0.426502895950279" "-0.0724312365639639" "IL.1.beta"
"X151.1" "0.0355805904222133" "-0.0936639055056241" "IL.1.beta"
"X152.1" "0.422502643434797" "0.640468078485532" "IL.1.beta"
"X153.1" "0.0660252338630073" "-0.0861956401981729" "IL.1.beta"
"X154.1" "0.116697322262551" "0.142281539252456" "IL.1.beta"
"X155.1" "0.41491329667178" "0.0734103934027122" "IL.1.beta"
"X156.1" "-0.716906637228065" "0.626270829267488" "IL.1.beta"
"X157.1" "-2.05842346664034" "0.0844923533012514" "IL.1.beta"
"X158.1" "-0.214995673569922" "-0.370336240693686" "IL.1.beta"
"X159.1" "0.611309696760381" "0.353517457327565" "IL.1.beta"
"X160.1" "-0.0214253577299174" "-0.20372287709581" "IL.1.beta"
"X161.1" "-1.81540302871019" "0.386565431298741" "IL.1.beta"
"X162.1" "-0.899536540035346" "0.0656791562127118" "IL.1.beta"
"X163.1" "0.643066597119425" "-0.124088266317936" "IL.1.beta"
"X164.1" "0.841519419372133" "-0.101428355573202" "IL.1.beta"
"X165.1" "-0.300788524151458" "0.0861010160630275" "IL.1.beta"
"X166.1" "-0.54928321639628" "0.276389989335254" "IL.1.beta"
"X167.1" "-0.0378369047444948" "-0.00777132824325544" "IL.1.beta"
"X168.1" "-1.004378641445" "0.114962064777997" "IL.1.beta"
"X169.1" "-0.892264447259318" "0.474580865406138" "IL.1.beta"
"X170.1" "-0.792253653606327" "-0.0352920780297095" "IL.1.beta"
"X171.1" "-0.165119855922819" "0.21799109716913" "IL.1.beta"
"X172.1" "0.553935527743228" "-0.213766941249704" "IL.1.beta"
"X173.1" "-0.737395797123995" "0.209893395020085" "IL.1.beta"
"X174.1" "-1.24400218168931" "0.286886383282681" "IL.1.beta"
"X175.1" "-0.424390775429416" "0.0272708507926634" "IL.1.beta"
"X176.1" "-0.522410893201686" "0.0428003391895785" "IL.1.beta"
"X177.1" "-0.664620980603664" "0.0989005348169872" "IL.1.beta"
"X178.1" "0.275116675035065" "0.0496576939200669" "IL.1.beta"
"X179.1" "0.764384453948397" "0.128184932346024" "IL.1.beta"
"X180.1" "-0.0536155844581629" "-0.218011100898671" "IL.1.beta"
"X181.1" "1.71535098061045" "0.133402327183535" "IL.1.beta"
"X182.1" "-0.507025793326296" "0.16355811471684" "IL.1.beta"
"X183.1" "-0.644025674139706" "-0.207332440727888" "IL.1.beta"
"X184.1" "1.34485560711368" "-0.382210534011167" "IL.1.beta"
"X185.1" "-0.308097285669087" "-0.0749755144444987" "IL.1.beta"
"X186.1" "0.0463954446113432" "0.349727532968348" "IL.1.beta"
"X187.1" "-1.37277216964076" "0.244027938634795" "IL.1.beta"
"X188.1" "0.0645558111392539" "-0.240656166354311" "IL.1.beta"
"X189.1" "-1.41147587767164" "0.0104618891195933" "IL.1.beta"
"X190.1" "-0.444964199264913" "-0.321439672069777" "IL.1.beta"
"X191.1" "-0.601848335636619" "-0.352534346896702" "IL.1.beta"
"X192.1" "-0.798218084191549" "-0.309013307755452" "IL.1.beta"
"X193.1" "0.576164318690729" "-0.855595582464145" "IL.1.beta"
"X194.1" "0.487000895423698" "-0.09973313353439" "IL.1.beta"
"X195.1" "-1.82233696891765" "0.170041231054693" "IL.1.beta"
"X196.1" "-0.110821255558127" "-0.374330987124291" "IL.1.beta"
"X197.1" "0.883174220361203" "-0.490438574545142" "IL.1.beta"
"X198.1" "0.380268576861119" "-0.271823743023442" "IL.1.beta"
"X199.1" "-2.15590133879364" "-0.212354674974267" "IL.1.beta"
"X200.1" "0.113056657665603" "0.183368041794878" "IL.1.beta"
"X201.1" "-0.671857139499223" "0.189595054927383" "IL.1.beta"
"X202.1" "-1.10513646865203" "0.0822912398918076" "IL.1.beta"
"X203.1" "-1.47925896831303" "0.222891422740939" "IL.1.beta"
"X204.1" "-1.22887126509851" "-0.40830452742827" "IL.1.beta"
"X205.1" "-0.91949881315072" "-0.232194853371502" "IL.1.beta"
"X206.1" "-1.09909294990675" "-0.015794472625994" "IL.1.beta"
"X207.1" "0.388488574719971" "-0.218352307150916" "IL.1.beta"
"X208.1" "0.369138674131565" "-0.199581981231543" "IL.1.beta"
"X210.1" "-0.866722335276829" "-0.0332221157896683" "IL.1.beta"
"X211.1" "2.0835064979646" "-0.164914224623297" "IL.1.beta"
"X212.1" "0.343557365948929" "-0.0449803222499065" "IL.1.beta"
"X213.1" "0.229689647197842" "-0.0376398704326466" "IL.1.beta"
"X214.1" "0.31082285905725" "-0.408145066128513" "IL.1.beta"
"X215.1" "-0.358462929209623" "-0.0907565976551106" "IL.1.beta"
"X216.1" "-0.685911255536917" "0.114959193133475" "IL.1.beta"
"X217.1" NA "-0.270959425298795" "IL.1.beta"
"X218.1" "2.13118085047401" "-0.16443316193307" "IL.1.beta"
"X219.1" "0.9233021645758" "-0.115231560100069" "IL.1.beta"
"X220.1" "0.283614665615095" "-0.429573866224668" "IL.1.beta"
"X221.1" "1.35459874703041" "-0.0825705432966187" "IL.1.beta"
"X222.1" "1.58129000948766" "-0.276982652484805" "IL.1.beta"
"X223.1" "0.586040841727494" "0.26567158614179" "IL.1.beta"
"X224.1" "0.971519082036687" "-0.206530360902306" "IL.1.beta"
"X225.1" "1.46171077758815" "0.298609411161994" "IL.1.beta"
"X226.1" "1.53879369878285" "-0.246666859467757" "IL.1.beta"
"X227.1" "-0.184703717095519" "0.126410387031777" "IL.1.beta"
"X228.1" "-1.08329279878206" "-0.0604120473625814" "IL.1.beta"
"X229.1" "0.0294456640049728" "-0.0879525516667299" "IL.1.beta"
"X230.1" "-0.0460460777534531" "0.148520676979374" "IL.1.beta"
"X231.1" "0.681499128228373" "-0.28517038438478" "IL.1.beta"
"X232.1" "0.323058878860756" "-0.00809633092895802" "IL.1.beta"
"X233.1" "-0.157814231105519" "-0.227983537316549" "IL.1.beta"
"X234.1" "0.360350921438096" "-0.175133978073395" "IL.1.beta"
"X235.1" "0.52876160351224" "-0.31313648683006" "IL.1.beta"
"X236.1" "0.16427327394655" "-0.284211268970429" "IL.1.beta"
"X237.1" "-0.629216804667257" "-0.210954721677004" "IL.1.beta"
"X238.1" "-0.79650453917978" "-0.000729122153365203" "IL.1.beta"
"X239.1" "-0.600428240881654" "-0.104017496207224" "IL.1.beta"
"X240.1" "-1.27412271224534" "0.337815614250036" "IL.1.beta"
"X241.1" "1.11048199660062" "-0.173856612829909" "IL.1.beta"
"X242.1" "-0.603947630329943" "-0.158194512784647" "IL.1.beta"
"X243.1" "-0.00823096349307689" "-0.17926918997061" "IL.1.beta"
"X244.1" "-0.775737151957279" "0.607384907717209" "IL.1.beta"
"X245.1" "0.627788807429998" "-0.191609781929235" "IL.1.beta"
"X246.1" "0.00926801627775103" "-0.018384087725525" "IL.1.beta"
"X247.1" "-0.960129735116383" "-0.281075141931431" "IL.1.beta"
"X248.1" "0.316934671447723" "-0.193241363800929" "IL.1.beta"
"X249.1" "-1.29344089478856" "0.210772554996653" "IL.1.beta"
"X250.1" "-0.400764874088253" "0.207602685467139" "IL.1.beta"
"X251.1" "-1.10820002443133" "0.22351836900667" "IL.1.beta"
"X252.1" "-1.05214411192338" "0.261567433362694" "IL.1.beta"
"X253.1" "0.505800828774216" "-0.0521805857697214" "IL.1.beta"
"X254.1" "0.219879622964754" "-0.203298994614319" "IL.1.beta"
"X255.1" "-0.0710352292853804" "-0.147937241037575" "IL.1.beta"
"X256.1" "0.578578880724248" "0.133993227353575" "IL.1.beta"
"X257.1" "0.205748167723194" "-0.121843356276811" "IL.1.beta"
"X258.1" "0.165542886105981" "0.0317958197173397" "IL.1.beta"
"X259.1" "1.20929978735246" "0.12257562839086" "IL.1.beta"
"X260.1" "0.229083938674093" "0.0033313433186604" "IL.1.beta"
"X261.1" "-1.56000605858194" "0.280581923434202" "IL.1.beta"
"X262.1" "0.88886687756033" "-0.27367623570656" "IL.1.beta"
"X263.1" "0.436171444415912" "-0.26947597878663" "IL.1.beta"
"X264.1" "-0.607976304223574" "0.387813507863181" "IL.1.beta"
"X265.1" "-0.00596360956652858" "0.0107853344193752" "IL.1.beta"
"X266.1" "0.398595547638842" "0.226236606219006" "IL.1.beta"
"X267.1" "0.874993781502341" "0.125177462086814" "IL.1.beta"
"X268.1" "0.923367847332412" "-0.0583288023788575" "IL.1.beta"
"X269.1" "1.45373557316277" "-0.132030873529538" "IL.1.beta"
"X270.1" "-0.819968128277129" "-0.05689513670282" "IL.1.beta"
"X271.1" NA "-0.0401550209349638" "IL.1.beta"
"X272.1" "0.205828712638199" "-0.0871290868987609" "IL.1.beta"
"X273.1" "-1.35989449260215" "0.332459458526789" "IL.1.beta"
"X274.1" "-0.271703300081753" "0.185534306686886" "IL.1.beta"
"X275.1" "0.562929964495786" "0.0447876648059007" "IL.1.beta"
"X276.1" "-1.1472478939793" "0.392690704274236" "IL.1.beta"
"X277.1" "-0.805237802971036" "0.243586560852341" "IL.1.beta"
"X278.1" "0.649597200839403" "0.296708967931896" "IL.1.beta"
"X279.1" "-0.814930891148617" "0.363100381591274" "IL.1.beta"
"X280.1" "-0.35339769756048" "0.161915157405058" "IL.1.beta"
"X281.1" "-0.235987424846711" "0.595265443375661" "IL.1.beta"
"X282.1" "0.617187998108776" "0.475934206553055" "IL.1.beta"
"X283.1" "0.615570294326054" "0.0204966927897973" "IL.1.beta"
"X284.1" "-1.6990065924619" "0.0729841878284655" "IL.1.beta"
"X285.1" "-0.307307067731789" "0.195202322695979" "IL.1.beta"
"X286.1" "-0.688485509084771" "0.208227857424802" "IL.1.beta"
"X287.1" "1.58930809990863" "-0.160566966572909" "IL.1.beta"
"X289.1" "-0.858341279566605" "-0.125322984456914" "IL.1.beta"
"X290.1" "1.1250351712586" "-0.00528512247476806" "IL.1.beta"
"X291.1" "1.23809847020001" "0.134749927168734" "IL.1.beta"
"X292.1" "0.495922385150421" "0.139094346090085" "IL.1.beta"
"X293.1" "1.00775074280293" "0.0422014417032076" "IL.1.beta"
"X294.1" "-1.67644418139627" "0.144949442656253" "IL.1.beta"
"X295.1" "0.93934170537196" "0.0351394678931354" "IL.1.beta"
"X296.1" "2.34735570771325" "-0.181264909194568" "IL.1.beta"
"X297.1" "-1.01810808231422" "-0.421460369148177" "IL.1.beta"
"X298.1" "0.0102506906403021" "-0.438153808000246" "IL.1.beta"
"X299.1" "-0.481517619274362" "0.0886510070089515" "IL.1.beta"
"X300.1" "-0.730118925156543" "-0.0549880872798646" "IL.1.beta"
"X301.1" "1.02658178523938" "0.1321306945647" "IL.1.beta"
"X302.1" "-0.10982851359781" "0.228831022629292" "IL.1.beta"
"X303.1" "0.867478145944159" "-0.288154270409028" "IL.1.beta"
"X304.1" "1.32900455291427" "-0.379309615766618" "IL.1.beta"
"X305.1" "1.19660620203854" "0.00749873454395029" "IL.1.beta"
"X306.1" "1.56330451780411" "-0.345376737646436" "IL.1.beta"
"X307.1" "1.83308846854651" "-0.215054562877993" "IL.1.beta"
"X308.1" "0.804678415565922" "-0.0428335663544491" "IL.1.beta"
"X309.1" "-0.7866077119995" "-0.0382813830284188" "IL.1.beta"
"X310.1" "1.01158140252917" "-0.0362921932553842" "IL.1.beta"
"X311.1" "1.04329732906449" "0.0283239372210841" "IL.1.beta"
"X312.1" "0.374527791969576" "-0.190052193191045" "IL.1.beta"
"X313.1" "0.574637491358221" "0.182617647421594" "IL.1.beta"
"X314.1" "0.743743349497682" "0.30984447457758" "IL.1.beta"
"X315.1" "-0.323149910104551" "0.129293086187674" "IL.1.beta"
"X316.1" "-1.27598124551968" "-0.12451041014592" "IL.1.beta"
"X319.1" "-1.33968278112701" "0.18423884125788" "IL.1.beta"
"X320.1" "-0.624513369039226" "0.298029034685548" "IL.1.beta"
"X321.1" "0.155513687464547" "-0.0884335226718619" "IL.1.beta"
"X322.1" "0.606067282196784" "0.218159231757543" "IL.1.beta"
"X323.1" "-1.59804991593177" "-0.0487444871100391" "IL.1.beta"
"X324.1" "-0.300366634451052" "0.467079121289001" "IL.1.beta"
"X325.1" "0.774438641887694" "-0.540186254948587" "IL.1.beta"
"X326.1" "0.423525727160844" "0.238265872245512" "IL.1.beta"
"X327.1" "0.0946953331909899" "-0.259542405385347" "IL.1.beta"
"X328.1" "-0.365985751195246" "-0.30723786781789" "IL.1.beta"
"X329.1" "2.10532979596043" "-0.045943120534518" "IL.1.beta"
"X330.1" "0.285943101290516" "-0.136550760166753" "IL.1.beta"
"X331.1" "-1.57225903234878" "-0.144171801445559" "IL.1.beta"
"X332.1" "-0.566526684576767" "-0.23735464073359" "IL.1.beta"
"X334.1" "-0.805603586192794" "-0.0989961826113397" "IL.1.beta"
"X335.1" "-0.295199513381202" "-0.124535967908172" "IL.1.beta"
"X336.1" "0.730654978236517" "0.0604130806775093" "IL.1.beta"
"X337.1" "-0.472300469108969" "0.210029256872963" "IL.1.beta"
"X338.1" NA "0.127201285593653" "IL.1.beta"
"X339.1" "-0.449326022470562" "-0.285305508202138" "IL.1.beta"
"X340.1" "-0.534529191644699" "-0.150633797003513" "IL.1.beta"
"X341.1" "0.52183677530433" "-0.125581495156607" "IL.1.beta"
"X342.1" "0.434515242274222" "0.475938533033101" "IL.1.beta"
"X343.1" "-0.000307297473935139" "0.048140503511896" "IL.1.beta"
"X344.1" "0.118220347695837" "0.146562465288551" "IL.1.beta"
"X345.1" "-0.591965308240717" "0.129143753112951" "IL.1.beta"
"X1.2" "0.0267883735497903" "0.021897978514097" "IL.21"
"X2.2" "-0.905331649872392" "-0.0974800112885592" "IL.21"
"X3.2" "0.552630048314744" "-0.50001833522713" "IL.21"
"X4.2" "1.74722655159682" "-0.114290814634857" "IL.21"
"X5.2" "0.731548231382405" "0.103838858894975" "IL.21"
"X6.2" "0.864103518362665" "-0.372515214143188" "IL.21"
"X7.2" "0.926643192660405" "0.00856703902064055" "IL.21"
"X8.2" "0.071052386536125" "0.18430034138123" "IL.21"
"X9.2" "-1.31142221655897" "-0.070804217285678" "IL.21"
"X10.2" "-1.68916109704788" "0.236768960965316" "IL.21"
"X11.2" "-1.11788897309776" "0.0603268727129709" "IL.21"
"X12.2" "-1.53117340947469" "0.0288313810719049" "IL.21"
"X13.2" "-0.822572291560916" "0.164540793540243" "IL.21"
"X14.2" "-1.77854302165231" "-0.136343356135038" "IL.21"
"X15.2" "-0.446357292756248" "0.35447011434877" "IL.21"
"X16.2" "-1.51162877813616" "0.358140767861093" "IL.21"
"X17.2" "-0.113766693228602" "-0.0520055382310177" "IL.21"
"X18.2" "-0.922292341084189" "-0.112831693894618" "IL.21"
"X19.2" "0.0152805337722942" "0.111847051458215" "IL.21"
"X20.2" "0.698431041107271" "0.121149097552527" "IL.21"
"X21.2" "-0.93705669744204" "0.108450440895271" "IL.21"
"X22.2" "-0.830491640395887" "0.222223650095878" "IL.21"
"X23.2" "-0.238099883945854" "0.37981110701888" "IL.21"
"X24.2" "-0.510939911044207" "-0.0819578946486755" "IL.21"
"X25.2" "-0.409906662092649" "-0.210387966446635" "IL.21"
"X26.2" "-0.182054812080501" "-0.0156729085146506" "IL.21"
"X27.2" "0.945469100688932" "-0.0917729554281832" "IL.21"
"X28.2" "-0.395171331631799" "0.0845246344991243" "IL.21"
"X29.2" "0.193849983563763" "0.0896123972277251" "IL.21"
"X30.2" "1.00752066474353" "0.12202263189407" "IL.21"
"X31.2" "1.43442343647295" "0.130447119771841" "IL.21"
"X32.2" "0.651950921789022" "-0.375969358525545" "IL.21"
"X33.2" "1.63820216391347" "-0.276898562885278" "IL.21"
"X34.2" "-1.04104186888338" "0.111591664932148" "IL.21"
"X35.2" "0.274492442188754" "0.819783632167204" "IL.21"
"X36.2" "0.735050313549968" "-0.0667778884574775" "IL.21"
"X37.2" "1.11346977165307" "-0.0629497095478794" "IL.21"
"X38.2" "0.168633146740222" "0.185837275236847" "IL.21"
"X39.2" "0.00383071160017803" "0.136341127344196" "IL.21"
"X40.2" "-0.360618875972889" "0.173007022284807" "IL.21"
"X41.2" "-2.1563895270905" "0.0509464626706374" "IL.21"
"X42.2" "2.28178567191667" "-0.0836282420815911" "IL.21"
"X43.2" "0.308223451588258" "-0.00181679117263035" "IL.21"
"X44.2" "0.424207341996635" "-0.361611154587398" "IL.21"
"X45.2" "0.687646318952408" "-0.203372485925067" "IL.21"
"X46.2" "1.5185058022826" "-0.388137144764446" "IL.21"
"X47.2" "-0.0157849976847444" "-0.0709259654743557" "IL.21"
"X48.2" "-0.692029014684555" "-0.00249436403420798" "IL.21"
"X49.2" "-0.417348729583667" "-0.100433988524222" "IL.21"
"X50.2" "-0.445759902884309" "0.588842563202357" "IL.21"
"X51.2" "0.00503642497484463" "0.124056723815874" "IL.21"
"X52.2" "0.626368619035052" "-0.409785906262687" "IL.21"
"X53.2" "-0.618647571559082" "0.288540811563525" "IL.21"
"X54.2" "-1.29057343870617" "0.38163041823465" "IL.21"
"X55.2" NA "0.0695516054747645" "IL.21"
"X56.2" "-0.0403302385849207" "-0.335400540550207" "IL.21"
"X57.2" "0.897705478659355" "-0.113166342426458" "IL.21"
"X58.2" "0.782569279016233" "-0.0743194544152854" "IL.21"
"X59.2" "1.07028012221315" "-0.172753317480849" "IL.21"
"X60.2" "-0.73864233225597" "0.0723079281178971" "IL.21"
"X61.2" "-0.245834188271745" "0.0990758155864469" "IL.21"
"X62.2" "-0.38783197135154" "0.00318498844622342" "IL.21"
"X63.2" "1.03605850982081" "-0.506279737021129" "IL.21"
"X64.2" "0.865483976570962" "0.336880902722243" "IL.21"
"X65.2" "0.739528201833811" "0.162400821020274" "IL.21"
"X66.2" "1.87521236193128" "0.44144790837443" "IL.21"
"X67.2" "1.25380674831467" "-0.239876339813906" "IL.21"
"X68.2" "1.36658004969521" "-0.275039445013744" "IL.21"
"X69.2" "1.13641587353266" "0.109198487705056" "IL.21"
"X70.2" "2.53603156505118" "0.1068490068475" "IL.21"
"X71.2" "0.67613561572328" "-0.291071503367183" "IL.21"
"X72.2" "-1.14945278943258" "-0.0458472143966027" "IL.21"
"X73.2" "0.957527353268174" "-0.647567054880287" "IL.21"
"X74.2" "-0.41551409427624" "0.183772102412026" "IL.21"
"X75.2" "-1.31407221839084" "0.112911420960657" "IL.21"
"X76.2" "-0.89381440647576" "-0.0240193764367101" "IL.21"
"X77.2" "-0.447627391855891" "-0.284752096308401" "IL.21"
"X78.2" "-1.27256356377528" "-0.163354592827179" "IL.21"
"X79.2" "0.041398165918472" "0.0204278238803383" "IL.21"
"X80.2" "0.355061450215381" "0.00801566096119375" "IL.21"
"X81.2" "0.0174187667522633" "0.0103103835190913" "IL.21"
"X82.2" "0.101713572181793" "0.084375557732796" "IL.21"
"X83.2" "0.493931133177903" "0.0745659004386501" "IL.21"
"X84.2" "-2.03120154466586" "0.131327005946377" "IL.21"
"X85.2" "0.316235449669769" "0.187325020123166" "IL.21"
"X86.2" "-0.368912277230901" "0.0293498439946293" "IL.21"
"X87.2" "-0.434984424398842" "-0.00545006216355116" "IL.21"
"X89.2" "-0.544534567364161" "-0.434433502882983" "IL.21"
"X90.2" "-0.129704763009819" "-0.279724505664549" "IL.21"
"X91.2" "-0.897876341468914" "-0.0664503740720006" "IL.21"
"X92.2" "-0.187266856270594" "-0.0228607211142946" "IL.21"
"X93.2" "-0.989515557913177" "-0.267514489033262" "IL.21"
"X94.2" "0.138496371362547" "-0.0884533445334866" "IL.21"
"X95.2" "-1.83177555411391" "-0.00814469981369974" "IL.21"
"X96.2" "0.143808058391126" "-0.0155446707104969" "IL.21"
"X97.2" "-0.150074816466985" "-0.0191486298369747" "IL.21"
"X98.2" "-1.01154945732476" "0.647202531045711" "IL.21"
"X99.2" "0.216718506075873" "0.16594349942039" "IL.21"
"X100.2" "-0.286481585156181" "0.0917327985275504" "IL.21"
"X101.2" "0.102097680566665" "0.718398901915503" "IL.21"
"X102.2" "1.5871164067704" "0.120637306775181" "IL.21"
"X103.2" "1.30218824826278" "-0.127445661588784" "IL.21"
"X104.2" "0.0501973017441278" "0.12351198069707" "IL.21"
"X105.2" "0.966237489782014" "-0.0793108610939318" "IL.21"
"X106.2" "0.711958103414886" "-0.130084048779354" "IL.21"
"X107.2" "0.680463115296562" "-0.198071279639264" "IL.21"
"X108.2" "0.550503896221727" "-0.0408913183355988" "IL.21"
"X109.2" "0.795964923674579" "-0.385908517363626" "IL.21"
"X110.2" "-0.624052109583602" "0.394412276032822" "IL.21"
"X111.2" "-0.478407513573276" "-0.338351273353514" "IL.21"
"X112.2" "0.138342304168175" "0.409531918878281" "IL.21"
"X113.2" "-0.184772709762628" "0.106105203545804" "IL.21"
"X114.2" "-1.24172760065408" "0.069723931193565" "IL.21"
"X115.2" "-1.12479849494006" "-0.15421700499634" "IL.21"
"X116.2" "-0.870951687272038" "-0.122232769394073" "IL.21"
"X117.2" "-0.148814726462321" "-0.199871434762936" "IL.21"
"X118.2" "-1.49373406131417" "-0.250193078382756" "IL.21"
"X119.2" "-1.49365432480018" "-0.0303478441548594" "IL.21"
"X120.2" "-0.663337154454689" "-0.266225445943649" "IL.21"
"X121.2" "-0.503499588554789" "0.360710872378633" "IL.21"
"X122.2" "-0.587218665484547" "0.286335794307652" "IL.21"
"X123.2" "2.00530997955963" "-0.212091666851484" "IL.21"
"X124.2" "0.417812505488231" "-0.421004433586059" "IL.21"
"X125.2" "-0.886718028928961" "0.368117616566857" "IL.21"
"X127.2" "0.672220866214723" "0.00405432211161103" "IL.21"
"X128.2" "1.02891547645837" "0.298688979085841" "IL.21"
"X129.2" "0.65848725476991" "-0.266731746126412" "IL.21"
"X130.2" "0.499420152981045" "-0.0829822327102722" "IL.21"
"X131.2" "1.37706160756617" "-0.252496795912633" "IL.21"
"X132.2" "-1.02656647890893" "0.0204043706408274" "IL.21"
"X133.2" "1.08246757544854" "0.248392311022946" "IL.21"
"X134.2" "-0.0716904362381282" "-0.146868558846618" "IL.21"
"X135.2" "-1.15105884243389" "0.0218676692675546" "IL.21"
"X136.2" "-0.448095674859369" "0.0540701469688144" "IL.21"
"X137.2" "-0.607967997153856" "0.0239431095063868" "IL.21"
"X138.2" "0.210034818850764" "0.130880588049076" "IL.21"
"X139.2" "-0.732398010421426" "0.0814411298130859" "IL.21"
"X140.2" "-0.450184822333969" "0.554234193205448" "IL.21"
"X141.2" "-0.590639739644138" "-0.120624186848137" "IL.21"
"X142.2" "-0.0394420115139813" "-0.138286660036928" "IL.21"
"X143.2" "0.877604274652824" "0.00159193471582382" "IL.21"
"X144.2" "0.0695018113913457" "-0.105898770514824" "IL.21"
"X145.2" "0.0706276818748864" "0.1382282461154" "IL.21"
"X146.2" "-0.136998911529888" "0.263389032095318" "IL.21"
"X147.2" "0.29482912260247" "-0.0845758742957243" "IL.21"
